Timestamp,Temperatura_Hotend,RPM_Motor_DC,Grosor_Filamento,Estado_Motor_DC,Estado_Fan,Estado_Extrusor,Estado_Heater
295,209.83,0.0,,0,0,0,1
296,210.41,0.0,,0,0,0,1
297,210.41,0.0,,0,0,0,1
298,210.99,0.0,,0,0,0,1
299,210.99,0.0,,0,0,0,1
300,210.99,0.0,,0,0,0,1
301,211.59,0.0,,0,0,0,1
302,211.59,0.0,,0,0,0,1
303,211.59,0.0,,0,0,0,1
304,212.19,0.0,,0,0,0,1
305,212.19,0.0,,0,0,0,1
306,212.79,0.0,,0,0,0,1
307,212.79,0.0,,0,0,0,1
308,213.4,0.0,,0,0,0,1
309,213.4,0.0,,0,0,0,1
310,213.4,0.0,,0,0,0,1
311,214.02,0.0,,0,0,0,1
312,214.02,0.0,,0,0,0,1
313,214.02,0.0,,0,0,0,1
314,214.02,0.0,,0,0,0,1
315,214.02,0.0,,0,0,0,1
316,214.65,0.0,,0,0,0,1
317,215.28,0.0,,0,0,0,1
318,215.28,0.0,,0,0,0,1
319,215.28,0.0,,0,0,0,1
320,215.28,0.0,,0,0,0,1
321,215.28,0.0,,0,0,0,1
322,215.92,0.0,,0,0,0,1
323,215.92,0.0,,0,0,0,1
324,215.92,0.0,,0,0,0,1
325,216.57,0.0,,0,0,0,1
326,216.57,0.0,,0,0,0,1
327,216.57,0.0,,0,0,0,1
328,216.57,0.0,,0,0,0,1
329,217.23,0.0,,0,0,0,1
330,216.57,0.0,,0,0,0,1
331,217.23,0.0,,0,0,0,1
332,217.23,0.0,,0,0,0,1
333,217.23,0.0,,0,0,0,1
334,217.89,0.0,,0,0,0,1
335,217.89,0.0,,0,0,0,1
336,217.89,0.0,,0,0,0,1
337,217.89,0.0,,0,0,0,1
338,217.89,0.0,,0,0,0,1
339,217.89,0.0,,0,0,0,1
340,217.89,0.0,,0,0,0,1
341,218.57,0.0,,0,0,0,1
342,218.57,0.0,,0,0,0,1
343,218.57,0.0,,0,0,0,1
344,218.57,0.0,,0,0,0,1
345,218.57,0.0,,0,0,0,1
346,219.25,0.0,,0,0,0,1
347,218.57,0.0,,0,0,0,1
348,219.25,0.0,,0,0,0,1
349,218.57,0.0,,0,0,0,1
350,219.25,0.0,,0,0,0,1
351,219.25,0.0,,0,0,0,1
352,219.25,0.0,,0,0,0,1
353,219.25,0.0,,0,0,0,1
354,219.25,0.0,,0,0,0,1
355,219.25,0.0,,0,0,0,1
356,219.25,0.0,,0,0,0,1
357,219.94,0.0,,0,0,0,1
358,219.94,0.0,,0,0,0,1
359,219.94,0.0,,0,0,0,1
360,219.94,0.0,,0,0,0,1
361,219.94,0.0,,0,0,0,1
362,219.94,0.0,,0,0,0,1
363,219.94,0.0,,0,0,0,1
364,219.94,0.0,,0,0,0,1
365,220.63,0.0,,0,0,0,1
366,219.94,0.0,,0,0,0,1
367,220.63,0.0,,0,0,0,1
368,220.63,0.0,,0,0,0,1
369,220.63,0.0,,0,0,0,1
370,220.63,0.0,,0,0,0,1
371,220.63,0.0,,0,0,0,1
372,220.63,0.0,,0,0,0,1
373,220.63,0.0,,0,0,0,1
374,220.63,0.0,,0,0,0,1
375,220.63,0.0,,0,0,0,1
376,220.63,0.0,,0,0,0,1
377,220.63,0.0,,0,0,0,1
378,220.63,0.0,,0,0,0,1
379,221.34,0.0,,0,0,0,1
380,220.63,0.0,,0,0,0,1
381,220.63,0.0,,0,0,0,1
382,221.34,0.0,,0,0,0,1
383,221.34,0.0,,0,0,0,1
384,221.34,0.0,,0,0,0,1
385,221.34,0.0,,0,0,0,1
386,221.34,0.0,,0,0,0,1
387,221.34,0.0,,0,0,0,1
388,221.34,0.0,,0,0,0,1
389,221.34,0.0,,0,0,0,1
390,221.34,0.0,,0,0,0,1
391,221.34,0.0,,0,0,0,1
392,221.34,0.0,,0,0,0,1
393,221.34,0.0,,0,0,0,1
394,221.34,0.0,,0,0,0,1
395,221.34,0.0,,0,0,0,1
396,221.34,0.0,,0,0,0,1
397,222.06,0.0,,0,0,0,1
398,221.34,0.0,,0,0,0,1
399,221.34,0.0,,0,0,0,1
400,221.34,0.0,,0,0,0,1
401,221.34,0.0,,0,0,0,1
402,221.34,0.0,,0,0,0,1
403,221.34,0.0,,0,0,0,1
404,222.06,0.0,,0,0,0,1
405,222.06,0.0,,0,0,0,1
406,222.06,0.0,,0,0,0,1
407,221.34,0.0,,0,0,0,1
408,222.06,0.0,,0,0,0,1
409,222.06,0.0,,0,0,0,1
410,222.06,0.0,,0,0,0,1
411,222.06,0.0,,0,0,0,1
412,222.06,0.0,,0,0,0,1
413,222.06,0.0,,0,0,0,1
414,222.06,0.0,,0,0,0,1
415,222.06,0.0,,0,0,0,1
416,222.06,0.0,,0,0,0,1
417,222.06,0.0,,0,0,0,1
418,222.06,0.0,,0,0,0,1
419,222.06,0.0,,0,0,0,1
420,222.06,0.0,,0,0,0,1
421,222.06,0.0,,0,0,0,1
422,222.06,0.0,,0,0,0,1
423,222.06,0.0,,0,0,0,1
424,222.06,0.0,,0,0,0,1
425,222.06,0.0,,0,0,0,1
426,222.06,0.0,,0,0,0,1
427,222.06,0.0,,0,0,0,1
428,222.06,0.0,,0,0,0,1
429,222.06,0.0,,0,0,0,1
430,222.06,0.0,,0,0,0,1
431,222.78,0.0,,0,0,0,1
432,222.06,0.0,,0,0,0,1
433,222.06,0.0,,0,0,0,1
434,222.06,0.0,,0,0,0,1
435,222.78,0.0,,0,0,0,1
436,222.78,0.0,,0,0,0,1
437,222.78,0.0,,0,0,0,1
438,222.78,0.0,,0,0,0,1
439,222.78,0.0,,0,0,0,1
440,222.78,0.0,,0,0,0,1
441,222.06,0.0,,0,0,0,1
442,222.06,0.0,,0,0,0,1
443,222.78,0.0,,0,0,0,1
444,222.06,0.0,,0,0,0,1
445,222.78,0.0,,0,0,0,1
446,222.06,0.0,,0,0,0,1
447,222.06,0.0,,0,0,0,1
448,222.78,0.0,,0,0,0,1
449,222.78,0.0,,0,0,0,1
450,222.78,0.0,,0,0,0,1
451,222.78,0.0,,0,0,0,1
452,222.78,0.0,,0,0,0,1
453,222.78,0.0,,0,0,0,1
454,222.78,0.0,,0,0,0,1
455,222.78,0.0,,0,0,0,1
456,222.78,0.0,,0,0,0,1
457,222.78,0.0,,0,0,0,1
458,222.78,0.0,,0,0,0,1
459,222.78,0.0,,0,0,0,1
460,222.78,0.0,,0,0,0,1
461,222.78,0.0,,0,0,0,1
462,222.78,0.0,,0,0,0,1
463,222.78,0.0,,0,0,0,1
464,222.78,0.0,,0,0,0,1
465,222.78,0.0,,0,0,0,1
466,222.78,0.0,,0,0,0,1
467,222.78,0.0,,0,0,0,1
