t_ms,pwm,rpm
671100,120,44.9
671200,120,45.0
671300,120,46.0
671400,120,46.3
671500,120,45.4
671600,120,45.8
671700,120,44.6
671800,120,43.4
671900,120,44.0
672000,30,44.0
672100,30,38.8
672200,30,28.2
672300,30,19.8
672400,30,13.9
672500,30,9.2
672600,30,5.7
672700,30,3.3
672800,30,1.7
672900,30,0.0
673000,30,0.0
673100,30,0.0
673200,30,0.0
673300,30,0.0
673400,30,0.0
673500,150,0.0
673600,150,23.1
673700,150,43.1
673800,150,47.7
673900,150,49.1
674000,150,48.6
674100,150,47.8
674200,150,48.6
674300,150,49.4
674400,150,49.0
674500,150,49.5
674600,150,49.6
674700,150,49.1
674800,150,49.7
674900,150,49.9
675000,90,49.5
675100,90,46.2
675200,90,40.4
675300,90,37.8
675400,90,35.8
675500,90,34.3
675600,90,34.1
675700,90,34.6
675800,90,34.1
675900,90,35.2
676000,90,36.0
676100,90,35.8
676200,90,36.7
676300,90,37.1
676400,90,36.9
676500,150,37.2
676600,150,43.0
676700,150,47.4
676800,150,48.6
676900,150,48.6
677000,150,48.7
677100,150,49.7
677200,150,49.9
677300,150,49.5
677400,150,50.1
677500,150,50.1
677600,150,49.7
677700,150,50.4
677800,150,50.3
677900,150,49.2
678000,60,49.2
678100,60,42.3
678200,60,32.9
678300,60,27.9
678400,60,25.5
678500,60,23.9
678600,60,22.8
678700,60,22.2
678800,60,22.3
678900,60,22.3
679000,60,21.8
679100,60,22.1
679200,60,22.1
679300,60,21.9
679400,60,22.3
679500,90,22.3
679600,90,26.0
679700,90,32.1
679800,90,34.7
679900,90,34.9
680000,90,35.1
680100,90,34.7
680200,90,34.1
680300,90,35.3
680400,90,36.1
680500,90,36.2
680600,90,36.6
680700,90,36.7
680800,90,36.7
680900,90,37.0
681000,30,37.2
681100,30,32.0
681200,30,23.7
681300,30,17.3
681400,30,12.1
681500,30,8.5
681600,30,5.6
681700,30,3.7
681800,30,1.9
681900,30,0.1
682000,30,0.0
682100,30,0.0
682200,30,0.0
682300,30,0.0
682400,30,0.0
682500,150,0.0
682600,150,22.8
682700,150,43.0
682800,150,47.1
682900,150,47.7
683000,150,47.1
683100,150,46.9
683200,150,48.5
683300,150,49.0
683400,150,49.0
683500,150,49.9
683600,150,50.0
683700,150,49.6
683800,150,50.3
683900,150,50.1
684000,60,49.1
684100,60,43.7
684200,60,35.5
684300,60,30.2
684400,60,27.7
684500,60,26.1
684600,60,24.4
684700,60,23.9
684800,60,23.2
684900,60,23.5
685000,60,23.5
685100,60,23.0
685200,60,23.0
685300,60,22.8
685400,60,21.7
685500,30,22.3
685600,30,19.3
685700,30,13.9
685800,30,9.9
685900,30,7.1
686000,30,4.8
686100,30,3.2
686200,30,1.8
686300,30,0.0
686400,30,0.0
686500,30,0.0
686600,30,0.0
686700,30,0.0
686800,30,0.0
686900,30,0.0
687000,120,0.0
687100,120,17.1
687200,120,34.8
687300,120,41.2
687400,120,42.7
687500,120,41.5
687600,120,41.8
687700,120,42.9
687800,120,43.5
687900,120,44.0
688000,120,44.1
688100,120,44.8
688200,120,45.2
688300,120,44.9
688400,120,45.3
688500,60,45.3
688600,60,39.8
688700,60,32.7
688800,60,27.3
688900,60,23.5
689000,60,22.3
689100,60,21.7
689200,60,21.2
689300,60,21.4
689400,60,21.8
689500,60,21.3
689600,60,21.3
689700,60,21.4
689800,60,21.7
689900,60,22.2
690000,150,22.3
690100,150,34.1
690200,150,46.0
690300,150,49.0
690400,150,49.2
690500,150,49.9
690600,150,49.1
690700,150,47.4
690800,150,46.0
690900,150,46.4
691000,150,47.6
691100,150,48.5
691200,150,48.9
691300,150,49.7
691400,150,50.1
691500,120,49.5
691600,120,48.3
691700,120,46.4
691800,120,45.7
691900,120,45.8
692000,120,45.7
692100,120,44.8
692200,120,45.2
692300,120,45.4
692400,120,44.9
692500,120,45.4
692600,120,46.3
692700,120,45.3
692800,120,46.0
692900,120,45.9
693000,150,45.7
693100,150,46.9
693200,150,47.1
693300,150,46.4
693400,150,48.1
693500,150,49.0
693600,150,48.6
693700,150,49.6
693800,150,49.7
693900,150,49.4
694000,150,49.7
694100,150,49.9
694200,150,49.1
694300,150,48.7
694400,150,48.0
694500,30,48.9
694600,30,42.9
694700,30,31.4
694800,30,22.7
694900,30,15.8
695000,30,10.7
695100,30,7.3
695200,30,4.5
695300,30,2.2
695400,30,0.9
695500,30,0.0
695600,30,0.0
695700,30,0.0
695800,30,0.0
695900,30,0.0
696000,90,0.0
696100,90,10.1
696200,90,24.1
696300,90,30.7
696400,90,33.9
696500,90,35.2
696600,90,36.5
696700,90,36.9
696800,90,36.9
696900,90,37.0
697000,90,35.7
697100,90,33.4
697200,90,31.4
697300,90,30.9
697400,90,31.8
697500,150,33.2
697600,150,40.1
697700,150,46.4
697800,150,49.0
697900,150,49.2
698000,150,49.9
698100,150,50.0
698200,150,49.5
698300,150,50.1
698400,150,49.5
698500,150,48.5
698600,150,48.9
698700,150,49.4
698800,150,49.2
698900,150,49.7
699000,120,50.0
699100,120,47.8
699200,120,46.2
699300,120,46.0
699400,120,45.4
699500,120,46.0
699600,120,44.8
699700,120,42.2
699800,120,42.0
699900,120,42.5
700000,120,43.0
700100,120,43.7
700200,120,44.3
700300,120,44.5
700400,120,45.2
700500,150,45.2
700600,150,46.2
700700,150,49.0
700800,150,49.0
700900,150,49.0
701000,150,48.3
701100,150,48.1
701200,150,49.2
701300,150,49.5
701400,150,49.1
701500,150,49.9
701600,150,49.7
701700,150,49.4
701800,150,49.9
701900,150,50.3
702000,30,48.9
702100,30,39.8
702200,30,24.5
702300,30,12.1
702400,30,2.8
702500,30,0.0
702600,30,0.0
702700,30,0.0
702800,30,0.0
702900,30,0.0
703000,30,0.0
703100,30,0.0
703200,30,0.0
703300,30,0.0
703400,30,0.0
703500,120,0.0
703600,120,15.2
703700,120,32.5
703800,120,38.5
703900,120,41.6
704000,120,42.2
704100,120,44.1
704200,120,45.0
704300,120,44.6
704400,120,45.2
704500,120,45.2
704600,120,44.9
704700,120,45.4
704800,120,45.0
704900,120,43.9
705000,150,44.0
705100,150,46.2
705200,150,48.2
705300,150,49.5
705400,150,49.9
705500,150,49.6
705600,150,50.0
705700,150,49.9
705800,150,49.4
705900,150,50.0
706000,150,48.2
706100,150,46.8
706200,150,47.2
706300,150,48.1
706400,150,48.5
706500,90,49.4
706600,90,46.2
706700,90,41.3
706800,90,39.4
706900,90,38.3
707000,90,37.4
707100,90,37.5
707200,90,37.0
707300,90,36.6
707400,90,35.7
707500,90,34.4
707600,90,34.8
707700,90,35.3
707800,90,35.6
707900,90,36.5
708000,30,36.5
708100,30,31.5
708200,30,23.5
708300,30,16.8
708400,30,11.4
708500,30,7.3
708600,30,3.8
708700,30,1.0
708800,30,0.0
708900,30,0.0
709000,30,0.0
709100,30,0.0
709200,30,0.0
709300,30,0.0
709400,30,0.0
709500,150,0.0
709600,150,22.1
709700,150,43.0
709800,150,48.0
709900,150,49.0
710000,150,49.4
710100,150,46.4
710200,150,45.2
710300,150,46.4
710400,150,46.3
710500,150,48.1
710600,150,49.0
710700,150,49.4
710800,150,50.0
710900,150,50.0
711000,30,49.6
711100,30,43.6
711200,30,33.0
711300,30,24.1
711400,30,16.8
711500,30,10.5
711600,30,5.2
711700,30,1.0
711800,30,-0.1
711900,30,0.0
712000,30,0.0
712100,30,0.0
712200,30,0.0
712300,30,0.0
712400,30,0.0
712500,60,0.0
712600,60,3.2
712700,60,9.1
712800,60,12.8
712900,60,15.3
713000,60,16.5
713100,60,16.7
713200,60,18.1
713300,60,19.1
713400,60,19.4
713500,60,20.7
713600,60,21.0
713700,60,21.8
713800,60,21.7
713900,60,21.7
714000,30,22.2
714100,30,19.1
714200,30,13.8
714300,30,9.8
714400,30,6.5
714500,30,3.8
714600,30,2.3
714700,30,0.6
714800,30,0.0
714900,30,0.0
715000,30,0.0
715100,30,0.0
715200,30,0.0
715300,30,0.0
715400,30,0.0
715500,120,0.0
715600,120,16.7
715700,120,34.8
715800,120,41.2
715900,120,43.5
716000,120,44.3
716100,120,44.6
716200,120,42.7
716300,120,41.6
716400,120,41.6
716500,120,42.2
716600,120,42.7
716700,120,44.0
716800,120,44.1
716900,120,45.5
717000,30,45.3
717100,30,39.4
717200,30,29.6
717300,30,21.2
717400,30,14.9
717500,30,10.7
717600,30,7.4
717700,30,4.8
717800,30,2.9
717900,30,1.7
718000,30,-0.1
718100,30,0.0
718200,30,0.0
718300,30,0.0
718400,30,0.0
718500,60,0.0
718600,60,4.0
718700,60,11.0
718800,60,15.3
718900,60,17.3
719000,60,18.4
719100,60,18.2
719200,60,18.0
719300,60,18.1
719400,60,17.5
719500,60,16.7
719600,60,17.3
719700,60,18.2
719800,60,18.9
719900,60,19.9
720000,90,20.3
720100,90,25.4
720200,90,30.9
720300,90,33.4
720400,90,35.6
720500,90,36.5
720600,90,36.6
720700,90,37.1
720800,90,37.2
720900,90,37.1
721000,90,37.2
721100,90,35.8
721200,90,31.6
721300,90,30.2
721400,90,30.1
721500,150,29.7
721600,150,37.9
721700,150,45.7
721800,150,48.1
721900,150,49.5
722000,150,50.1
722100,150,49.6
722200,150,50.1
722300,150,50.3
722400,150,49.7
722500,150,50.1
722600,150,49.4
722700,150,48.5
722800,150,49.2
722900,150,49.7
723000,60,49.5
723100,60,45.0
723200,60,37.2
723300,60,32.7
723400,60,29.1
723500,60,26.4
723600,60,25.1
723700,60,24.1
723800,60,23.3
723900,60,22.7
724000,60,21.6
724100,60,19.9
724200,60,18.1
724300,60,16.7
724400,60,15.9
724500,90,15.6
724600,90,19.8
724700,90,25.0
724800,90,29.1
724900,90,31.5
725000,90,33.2
725100,90,35.1
725200,90,35.6
725300,90,36.1
725400,90,36.9
725500,90,37.0
725600,90,36.6
725700,90,37.0
725800,90,37.0
725900,90,37.1
726000,30,37.4
726100,30,31.2
726200,30,21.0
726300,30,13.6
726400,30,7.0
726500,30,1.9
726600,30,0.0
726700,30,0.0
726800,30,0.0
726900,30,0.0
727000,30,0.0
727100,30,0.0
727200,30,0.0
727300,30,0.0
727400,30,0.0
727500,90,0.0
727600,90,8.7
727700,90,21.2
727800,90,28.1
727900,90,31.8
728000,90,34.3
728100,90,35.6
728200,90,35.7
728300,90,36.6
728400,90,37.2
728500,90,36.9
728600,90,37.4
728700,90,37.2
728800,90,36.9
728900,90,37.0
729000,30,35.7
729100,30,27.3
729200,30,13.8
729300,30,4.1
729400,30,0.0
729500,30,0.0
729600,30,0.0
729700,30,0.0
729800,30,0.0
729900,30,0.0
730000,30,0.0
730100,30,0.0
730200,30,0.0
730300,30,0.0
730400,30,0.0
730500,90,0.0
730600,90,8.3
730700,90,19.6
730800,90,25.0
730900,90,26.9
731000,90,28.6
731100,90,30.4
731200,90,33.0
731300,90,35.2
731400,90,35.6
731500,90,36.5
731600,90,37.0
731700,90,36.9
731800,90,37.5
731900,90,37.5
732000,150,37.2
732100,150,43.2
732200,150,48.3
732300,150,48.5
732400,150,48.9
732500,150,48.9
732600,150,48.7
732700,150,49.7
732800,150,49.2
732900,150,50.0
733000,150,50.3
733100,150,49.4
733200,150,49.9
733300,150,49.5
733400,150,48.5
733500,90,48.0
733600,90,42.9
733700,90,37.0
733800,90,36.0
733900,90,36.4
734000,90,36.1
734100,90,36.7
734200,90,37.1
734300,90,36.9
734400,90,37.2
734500,90,37.2
734600,90,36.9
734700,90,37.4
734800,90,37.6
734900,90,36.6
735000,30,36.1
735100,30,29.7
735200,30,19.0
735300,30,11.7
735400,30,6.5
735500,30,2.9
735600,30,0.3
735700,30,0.0
735800,30,0.0
735900,30,0.0
736000,30,0.0
736100,30,0.0
736200,30,0.0
736300,30,0.0
736400,30,0.0
736500,120,0.0
736600,120,16.3
736700,120,34.3
736800,120,40.8
736900,120,42.9
737000,120,44.3
737100,120,44.9
737200,120,44.6
737300,120,45.2
737400,120,45.4
737500,120,43.9
737600,120,43.0
737700,120,41.5
737800,120,40.3
737900,120,40.2
738000,150,40.6
738100,150,44.6
738200,150,48.6
738300,150,49.4
738400,150,49.2
738500,150,50.0
738600,150,50.0
738700,150,49.5
738800,150,50.1
738900,150,50.1
739000,150,49.0
739100,150,49.0
739200,150,48.5
739300,150,49.5
739400,150,49.7
739500,60,49.5
739600,60,44.8
739700,60,37.4
739800,60,32.1
739900,60,28.8
740000,60,26.4
740100,60,24.0
740200,60,22.7
740300,60,21.3
740400,60,20.7
740500,60,20.2
740600,60,18.5
740700,60,17.1
740800,60,16.6
740900,60,15.6
741000,30,14.4
741100,30,8.9
741200,30,1.3
741300,30,0.0
741400,30,0.0
741500,30,0.0
741600,30,0.0
741700,30,0.0
741800,30,0.0
741900,30,0.0
742000,30,0.0
742100,30,0.0
742200,30,0.0
742300,30,0.0
742400,30,0.0
742500,150,0.0
742600,150,21.2
742700,150,40.9
742800,150,47.1
742900,150,48.7
743000,150,48.7
743100,150,49.7
743200,150,49.6
743300,150,49.1
743400,150,49.7
743500,150,49.7
743600,150,48.7
743700,150,48.6
743800,150,48.2
743900,150,48.2
744000,120,49.2
744100,120,47.6
744200,120,45.4
744300,120,45.4
744400,120,46.3
744500,120,45.3
744600,120,45.4
744700,120,43.5
744800,120,42.1
744900,120,41.2
745000,120,40.6
745100,120,40.1
745200,120,42.7
745300,120,44.1
745400,120,44.3
745500,30,44.9
745600,30,39.0
745700,30,29.7
745800,30,21.8
745900,30,15.4
746000,30,11.0
746100,30,7.3
746200,30,4.3
746300,30,2.6
746400,30,0.9
746500,30,0.0
746600,30,0.0
746700,30,0.0
746800,30,0.0
746900,30,0.0
747000,150,0.0
747100,150,22.4
747200,150,43.2
747300,150,48.3
747400,150,48.7
747500,150,49.2
747600,150,48.9
747700,150,48.3
747800,150,49.4
747900,150,49.6
748000,150,49.4
748100,150,50.1
748200,150,50.0
748300,150,49.0
748400,150,49.0
748500,30,49.2
748600,30,41.7
748700,30,28.1
748800,30,16.8
748900,30,8.4
749000,30,1.4
749100,30,0.0
749200,30,0.0
749300,30,0.0
749400,30,0.0
749500,30,0.0
749600,30,0.0
749700,30,0.0
749800,30,0.0
749900,30,0.0
750000,90,0.0
750100,90,8.7
750200,90,19.9
750300,90,26.3
750400,90,31.0
750500,90,33.7
750600,90,34.7
750700,90,35.7
750800,90,36.4
750900,90,36.5
751000,90,37.0
751100,90,37.0
751200,90,36.9
751300,90,37.2
751400,90,37.2
751500,60,36.9
751600,60,33.7
751700,60,28.3
751800,60,24.6
751900,60,22.1
752000,60,20.3
752100,60,20.3
752200,60,20.2
752300,60,20.4
752400,60,20.9
752500,60,21.6
752600,60,21.6
752700,60,21.4
752800,60,21.7
752900,60,21.9
753000,120,22.4
753100,120,31.1
753200,120,39.7
753300,120,43.2
753400,120,43.4
753500,120,42.0
753600,120,42.7
753700,120,41.7
753800,120,40.2
753900,120,41.2
754000,120,42.9
754100,120,43.7
754200,120,44.6
754300,120,44.8
754400,120,44.8
754500,60,45.7
754600,60,41.7
754700,60,34.8
754800,60,30.9
754900,60,27.9
755000,60,25.9
755100,60,25.0
755200,60,23.6
755300,60,22.8
755400,60,21.8
755500,60,21.0
755600,60,20.5
755700,60,19.6
755800,60,19.5
755900,60,20.3
756000,150,21.0
756100,150,33.4
756200,150,45.9
756300,150,48.9
756400,150,49.2
756500,150,50.0
756600,150,49.5
756700,150,48.5
756800,150,49.4
756900,150,48.7
757000,150,47.1
757100,150,47.2
757200,150,48.2
757300,150,48.6
757400,150,49.5
757500,60,49.7
757600,60,44.4
757700,60,37.2
757800,60,32.3
757900,60,28.4
758000,60,26.5
758100,60,25.3
758200,60,24.1
758300,60,23.7
758400,60,22.6
758500,60,21.6
758600,60,20.7
758700,60,19.6
758800,60,19.0
758900,60,17.9
759000,90,17.9
759100,90,23.5
759200,90,30.0
759300,90,33.0
759400,90,35.2
759500,90,36.0
759600,90,36.2
759700,90,37.2
759800,90,37.5
759900,90,36.9
760000,90,36.4
760100,90,34.7
760200,90,33.7
760300,90,34.3
760400,90,33.2
760500,120,31.1
760600,120,36.0
760700,120,40.8
760800,120,42.6
760900,120,44.1
761000,120,44.8
761100,120,44.5
761200,120,45.7
761300,120,46.3
761400,120,45.4
761500,120,46.0
761600,120,45.4
761700,120,46.0
761800,120,45.9
761900,120,45.5
762000,150,45.9
762100,150,47.6
762200,150,48.9
762300,150,49.7
762400,150,49.9
762500,150,49.7
762600,150,49.7
762700,150,49.1
762800,150,48.9
762900,150,49.4
763000,150,48.0
763100,150,47.1
763200,150,48.1
763300,150,49.0
763400,150,49.1
763500,90,49.7
763600,90,46.6
763700,90,41.8
763800,90,40.2
763900,90,38.9
764000,90,37.9
764100,90,37.9
764200,90,37.6
764300,90,36.4
764400,90,36.0
764500,90,35.2
764600,90,34.7
764700,90,35.7
764800,90,36.0
764900,90,36.9
765000,30,37.0
765100,30,32.0
765200,30,24.2
765300,30,17.7
765400,30,12.4
765500,30,8.3
765600,30,5.1
765700,30,2.6
765800,30,0.1
765900,30,0.0
766000,30,0.0
766100,30,0.0
766200,30,0.0
766300,30,0.0
766400,30,0.0
766500,90,0.0
766600,90,10.3
766700,90,23.7
766800,90,29.3
766900,90,30.7
767000,90,32.3
767100,90,33.7
767200,90,33.5
767300,90,32.7
767400,90,33.4
767500,90,34.1
767600,90,34.7
767700,90,35.3
767800,90,35.8
767900,90,36.7
768000,150,36.6
768100,150,42.6
768200,150,48.1
768300,150,49.2
768400,150,50.1
768500,150,50.1
768600,150,49.6
768700,150,49.9
768800,150,49.2
768900,150,48.5
769000,150,49.5
769100,150,49.9
769200,150,49.5
769300,150,50.3
769400,150,50.1
769500,90,49.4
769600,90,45.7
769700,90,41.2
769800,90,38.3
769900,90,36.6
770000,90,34.9
770100,90,34.1
770200,90,34.2
770300,90,35.2
770400,90,35.6
770500,90,36.7
770600,90,36.9
770700,90,36.6
770800,90,37.5
770900,90,37.8
771000,150,37.2
771100,150,43.1
771200,150,47.7
771300,150,49.5
771400,150,49.2
771500,150,48.2
771600,150,48.5
771700,150,49.1
771800,150,49.0
771900,150,49.7
772000,150,50.0
772100,150,49.6
772200,150,49.5
772300,150,48.3
772400,150,47.8
772500,30,48.6
772600,30,42.0
772700,30,30.1
772800,30,21.0
772900,30,13.6
773000,30,6.9
773100,30,1.8
773200,30,0.0
773300,30,0.0
773400,30,0.0
773500,30,0.0
773600,30,0.0
773700,30,0.0
773800,30,0.0
773900,30,0.0
774000,60,0.0
774100,60,2.3
774200,60,7.8
774300,60,12.1
774400,60,15.1
774500,60,17.3
774600,60,18.9
774700,60,19.9
774800,60,20.9
774900,60,21.6
775000,60,21.6
775100,60,21.9
775200,60,22.3
775300,60,22.6
775400,60,23.1
775500,30,23.2
775600,30,19.9
775700,30,14.4
775800,30,9.9
775900,30,6.3
776000,30,3.2
776100,30,1.1
776200,30,0.0
776300,30,0.0
776400,30,0.0
776500,30,0.0
776600,30,0.0
776700,30,0.0
776800,30,0.0
776900,30,0.0
777000,150,0.0
777100,150,22.4
777200,150,43.1
777300,150,48.5
777400,150,49.1
777500,150,49.4
777600,150,48.5
777700,150,49.1
777800,150,49.7
777900,150,49.5
778000,150,50.1
778100,150,50.0
778200,150,49.0
778300,150,49.1
778400,150,49.1
778500,60,48.7
778600,60,43.4
778700,60,34.1
778800,60,27.9
778900,60,24.1
779000,60,22.6
779100,60,21.7
779200,60,21.9
779300,60,21.7
779400,60,21.9
779500,60,22.1
779600,60,21.7
779700,60,21.8
779800,60,22.4
779900,60,23.0
780000,120,23.1
780100,120,31.4
780200,120,40.2
780300,120,42.9
780400,120,44.5
780500,120,45.0
780600,120,44.3
780700,120,44.1
780800,120,43.2
780900,120,43.9
781000,120,44.5
781100,120,44.5
781200,120,45.0
781300,120,45.3
781400,120,44.6
781500,150,44.0
781600,150,45.4
781700,150,47.3
781800,150,48.7
781900,150,49.4
782000,150,48.5
782100,150,48.7
782200,150,49.2
782300,150,49.2
782400,150,49.9
782500,150,50.0
782600,150,49.9
782700,150,50.3
782800,150,50.3
782900,150,49.6
783000,120,50.3
783100,120,48.0
783200,120,44.8
783300,120,44.5
783400,120,44.8
783500,120,44.9
783600,120,45.3
783700,120,45.2
783800,120,44.6
783900,120,44.9
784000,120,44.3
784100,120,44.5
784200,120,44.6
784300,120,44.1
784400,120,43.7
784500,150,43.5
784600,150,45.0
784700,150,48.2
784800,150,49.5
784900,150,49.2
785000,150,50.3
785100,150,50.1
785200,150,49.6
785300,150,50.1
785400,150,50.1
785500,150,49.4
785600,150,49.1
785700,150,48.6
785800,150,48.5
785900,150,49.5
786000,30,49.9
786100,30,43.4
786200,30,32.7
786300,30,23.1
786400,30,14.4
786500,30,7.5
786600,30,1.3
786700,30,0.0
786800,30,0.0
786900,30,0.0
787000,30,0.0
787100,30,0.0
787200,30,0.0
787300,30,0.0
787400,30,0.0
787500,60,0.0
787600,60,2.3
787700,60,7.3
787800,60,11.2
787900,60,14.2
788000,60,15.6
788100,60,16.7
788200,60,17.3
788300,60,18.1
788400,60,18.5
788500,60,19.5
788600,60,20.7
788700,60,21.0
788800,60,21.7
788900,60,21.4
789000,90,20.8
789100,90,24.6
789200,90,30.0
789300,90,32.0
789400,90,34.4
789500,90,35.8
789600,90,36.4
789700,90,37.1
789800,90,37.5
789900,90,37.5
790000,90,38.1
790100,90,37.9
790200,90,37.4
790300,90,37.6
790400,90,37.4
790500,150,37.9
790600,150,43.0
790700,150,46.4
790800,150,48.3
790900,150,49.2
791000,150,49.4
791100,150,49.7
791200,150,49.6
791300,150,49.1
791400,150,49.5
791500,150,49.2
791600,150,49.0
791700,150,49.6
791800,150,49.0
791900,150,48.1
792000,30,48.9
792100,30,43.0
792200,30,31.9
792300,30,23.5
792400,30,16.5
792500,30,11.4
792600,30,8.0
792700,30,5.2
792800,30,3.3
792900,30,1.9
793000,30,0.5
793100,30,0.0
793200,30,0.0
793300,30,0.0
793400,30,0.0
793500,60,0.0
793600,60,4.6
793700,60,11.6
793800,60,15.9
793900,60,18.5
794000,60,20.2
794100,60,20.9
794200,60,21.2
794300,60,21.7
794400,60,21.8
794500,60,21.8
794600,60,22.1
794700,60,22.4
794800,60,22.4
794900,60,22.4
795000,150,22.1
795100,150,33.4
795200,150,44.8
795300,150,47.1
795400,150,48.2
795500,150,49.6
795600,150,49.7
795700,150,48.9
795800,150,48.7
795900,150,48.6
796000,150,48.5
796100,150,49.5
796200,150,50.0
796300,150,49.1
796400,150,49.1
796500,60,49.0
796600,60,43.9
796700,60,37.0
796800,60,31.6
796900,60,28.7
797000,60,26.9
797100,60,25.5
797200,60,25.1
797300,60,24.5
797400,60,23.6
797500,60,23.5
797600,60,23.3
797700,60,22.7
797800,60,22.8
797900,60,23.2
798000,30,23.1
798100,30,19.9
798200,30,14.2
798300,30,9.2
798400,30,5.4
798500,30,2.2
798600,30,0.0
798700,30,0.0
798800,30,0.0
798900,30,0.0
799000,30,0.0
799100,30,0.0
799200,30,0.0
799300,30,0.0
799400,30,0.0
799500,120,0.0
799600,120,16.6
799700,120,34.3
799800,120,40.2
799900,120,42.6
800000,120,43.9
800100,120,44.8
800200,120,44.3
800300,120,43.9
800400,120,44.8
800500,120,44.6
800600,120,44.3
800700,120,44.8
800800,120,44.9
800900,120,44.3
801000,90,44.3
801100,90,41.3
801200,90,38.0
801300,90,37.8
801400,90,37.6
801500,90,37.0
801600,90,37.2
801700,90,37.6
801800,90,37.4
801900,90,37.8
802000,90,37.5
802100,90,37.1
802200,90,37.6
802300,90,37.8
802400,90,36.9
802500,60,36.5
802600,60,32.8
802700,60,27.2
802800,60,24.7
802900,60,23.6
803000,60,22.6
803100,60,22.4
803200,60,22.1
803300,60,21.2
803400,60,19.9
803500,60,19.4
803600,60,19.5
803700,60,19.4
803800,60,19.0
803900,60,18.9
804000,150,18.9
804100,150,31.9
804200,150,45.0
804300,150,48.7
804400,150,49.2
804500,150,49.9
804600,150,49.2
804700,150,48.5
804800,150,49.5
804900,150,50.0
805000,150,49.7
805100,150,50.3
805200,150,50.4
805300,150,49.9
805400,150,50.4
805500,90,50.4
805600,90,46.8
805700,90,42.7
805800,90,39.7
805900,90,37.4
806000,90,37.0
806100,90,36.9
806200,90,36.4
806300,90,36.0
806400,90,35.5
806500,90,36.6
806600,90,37.0
806700,90,36.5
806800,90,36.5
806900,90,36.4
807000,30,36.4
807100,30,32.0
807200,30,23.3
807300,30,15.8
807400,30,9.4
807500,30,4.7
807600,30,1.0
807700,30,0.0
807800,30,0.0
807900,30,0.0
808000,30,0.0
808100,30,0.0
808200,30,0.0
808300,30,0.0
808400,30,0.0
808500,150,0.0
808600,150,21.8
808700,150,41.8
808800,150,46.7
808900,150,49.0
809000,150,49.6
809100,150,49.2
809200,150,50.1
809300,150,50.1
809400,150,49.5
809500,150,50.0
809600,150,49.7
809700,150,50.1
809800,150,49.4
809900,150,48.2
810000,30,49.0
810100,30,43.0
810200,30,31.1
810300,30,21.0
810400,30,11.6
810500,30,4.6
810600,30,0.3
810700,30,0.0
810800,30,0.0
810900,30,0.0
811000,30,0.0
811100,30,0.0
811200,30,0.0
811300,30,0.0
811400,30,0.0
811500,90,0.0
811600,90,9.2
811700,90,22.1
811800,90,29.0
811900,90,32.5
812000,90,33.7
812100,90,35.2
812200,90,36.4
812300,90,36.6
812400,90,37.2
812500,90,37.2
812600,90,36.6
812700,90,36.5
812800,90,35.7
812900,90,35.7
813000,150,36.4
813100,150,42.1
813200,150,48.1
813300,150,49.5
813400,150,49.6
813500,150,50.1
813600,150,50.3
813700,150,49.7
813800,150,50.5
813900,150,50.3
814000,150,49.1
814100,150,49.4
814200,150,49.4
814300,150,48.6
814400,150,49.0
814500,90,49.6
814600,90,45.8
814700,90,41.7
814800,90,39.7
814900,90,38.0
815000,90,38.1
815100,90,37.6
815200,90,36.5
815300,90,36.1
815400,90,35.3
815500,90,35.1
815600,90,36.1
815700,90,36.7
815800,90,36.6
815900,90,36.9
816000,60,37.0
816100,60,34.7
816200,60,30.4
816300,60,27.3
816400,60,25.9
816500,60,24.7
816600,60,23.7
816700,60,23.7
816800,60,23.6
816900,60,23.2
817000,60,23.0
817100,60,21.9
817200,60,20.7
817300,60,20.3
817400,60,19.5
817500,120,18.4
817600,120,28.2
817700,120,38.1
817800,120,40.9
817900,120,42.6
818000,120,42.9
818100,120,43.6
818200,120,44.3
818300,120,44.9
818400,120,45.5
818500,120,45.9
818600,120,46.0
818700,120,45.4
818800,120,46.0
818900,120,45.9
819000,90,45.8
819100,90,43.7
819200,90,40.3
819300,90,39.0
819400,90,38.5
819500,90,38.0
819600,90,38.3
819700,90,38.1
819800,90,37.8
819900,90,38.1
820000,90,38.3
820100,90,37.6
820200,90,37.2
820300,90,36.7
820400,90,35.5
820500,150,35.2
820600,150,40.9
820700,150,46.8
820800,150,49.0
820900,150,49.6
821000,150,49.1
821100,150,49.5
821200,150,49.9
821300,150,49.5
821400,150,49.7
821500,150,49.1
821600,150,48.2
821700,150,49.2
821800,150,49.7
821900,150,49.2
822000,120,50.1
822100,120,48.6
822200,120,46.0
822300,120,46.4
822400,120,45.3
822500,120,46.2
822600,120,45.8
822700,120,45.5
822800,120,45.8
822900,120,44.4
823000,120,42.7
823100,120,43.4
823200,120,43.5
823300,120,43.9
823400,120,44.9
823500,90,45.4
823600,90,43.1
823700,90,40.8
823800,90,39.4
823900,90,38.4
824000,90,37.9
824100,90,37.0
824200,90,36.0
824300,90,36.1
824400,90,36.7
824500,90,36.9
824600,90,37.5
824700,90,37.5
824800,90,37.4
824900,90,38.0
825000,60,38.1
825100,60,35.1
825200,60,31.4
825300,60,28.7
825400,60,26.7
825500,60,25.8
825600,60,24.6
825700,60,23.7
825800,60,22.7
825900,60,21.7
826000,60,21.0
826100,60,19.3
826200,60,17.9
826300,60,17.2
