t_ms,pwm,rpm
837000,60,0.0
837100,60,0.9
837200,60,2.3
837300,60,3.6
837400,60,4.7
837500,60,5.9
837600,60,6.8
837700,60,6.4
837800,60,5.2
837900,60,4.7
838000,60,5.2
838100,60,5.9
838200,60,6.5
838300,60,8.0
838400,60,9.3
838500,90,11.0
838600,90,17.2
838700,90,25.4
838800,90,31.5
838900,90,34.8
839000,90,36.0
839100,90,37.2
839200,90,37.8
839300,90,37.8
839400,90,38.3
839500,90,38.3
839600,90,37.9
839700,90,38.5
839800,90,38.4
839900,90,37.1
840000,120,36.6
840100,120,39.0
840200,120,42.5
840300,120,44.6
840400,120,45.7
840500,120,45.7
840600,120,45.9
840700,120,46.0
840800,120,45.4
840900,120,46.2
841000,120,45.8
841100,120,45.5
841200,120,44.8
841300,120,43.1
841400,120,41.3
841500,90,42.3
841600,90,40.9
841700,90,39.4
841800,90,38.6
841900,90,38.0
842000,90,38.4
842100,90,38.4
842200,90,37.6
842300,90,38.0
842400,90,38.3
842500,90,37.9
842600,90,37.6
842700,90,36.2
842800,90,35.1
842900,90,35.1
843000,150,35.8
843100,150,41.7
843200,150,48.2
843300,150,49.6
843400,150,49.7
843500,150,50.6
843600,150,50.6
843700,150,49.9
843800,150,49.6
843900,150,48.2
844000,150,45.9
844100,150,45.4
844200,150,47.1
844300,150,48.5
844400,150,50.1
844500,60,50.3
844600,60,45.4
844700,60,38.6
844800,60,33.2
844900,60,30.1
845000,60,27.8
845100,60,26.3
845200,60,25.6
845300,60,25.0
845400,60,24.1
845500,60,23.2
845600,60,21.9
845700,60,20.8
845800,60,20.5
845900,60,19.9
846000,120,19.9
846100,120,29.3
846200,120,39.8
846300,120,43.1
846400,120,44.9
846500,120,46.2
846600,120,45.9
846700,120,45.7
846800,120,45.9
846900,120,45.4
847000,120,45.9
847100,120,45.3
847200,120,42.9
847300,120,42.0
847400,120,42.5
847500,90,43.5
847600,90,42.7
847700,90,40.2
847800,90,38.8
847900,90,38.9
848000,90,38.4
848100,90,38.5
848200,90,38.4
848300,90,38.1
848400,90,38.4
848500,90,37.6
848600,90,36.1
848700,90,35.7
848800,90,35.2
848900,90,35.5
849000,60,36.5
849100,60,34.4
849200,60,29.8
849300,60,27.6
849400,60,26.3
849500,60,25.3
849600,60,25.0
849700,60,24.7
849800,60,24.1
849900,60,24.1
850000,60,23.3
850100,60,22.6
850200,60,21.3
850300,60,19.9
850400,60,18.9
850500,30,18.7
850600,30,14.7
850700,30,6.9
850800,30,0.8
850900,30,0.0
851000,30,0.0
851100,30,0.0
851200,30,0.0
851300,30,0.0
851400,30,0.0
851500,30,0.0
851600,30,0.0
851700,30,0.0
851800,30,0.0
851900,30,0.0
852000,120,0.0
852100,120,14.9
852200,120,30.9
852300,120,36.6
852400,120,38.5
852500,120,42.3
852600,120,44.4
852700,120,45.2
852800,120,45.7
852900,120,45.8
853000,120,45.7
853100,120,45.8
853200,120,46.0
853300,120,45.5
853400,120,45.9
853500,150,46.0
853600,150,47.1
853700,150,48.9
853800,150,49.7
853900,150,49.7
854000,150,50.4
854100,150,50.5
854200,150,50.4
854300,150,50.8
854400,150,49.7
854500,150,49.9
854600,150,49.7
854700,150,47.7
854800,150,47.2
854900,150,47.8
855000,60,49.0
855100,60,45.0
855200,60,37.2
855300,60,32.1
855400,60,29.5
855500,60,27.6
855600,60,25.8
855700,60,25.1
855800,60,24.5
855900,60,24.0
856000,60,24.1
856100,60,24.0
856200,60,23.3
856300,60,23.1
856400,60,21.9
856500,30,20.3
856600,30,15.9
856700,30,9.3
856800,30,3.1
856900,30,0.0
857000,30,0.0
857100,30,0.0
857200,30,0.0
857300,30,0.0
857400,30,0.0
857500,30,0.0
857600,30,0.0
857700,30,0.0
857800,30,0.0
857900,30,0.0
858000,60,0.0
858100,60,2.8
858200,60,7.7
858300,60,10.6
858400,60,12.4
858500,60,14.3
858600,60,16.3
858700,60,17.7
858800,60,18.7
858900,60,19.8
859000,60,20.7
859100,60,21.2
859200,60,21.6
859300,60,21.4
859400,60,21.6
859500,120,22.3
859600,120,31.0
859700,120,40.2
859800,120,43.9
859900,120,44.5
860000,120,43.1
860100,120,43.7
860200,120,43.2
860300,120,40.8
860400,120,41.5
860500,120,43.1
860600,120,44.1
860700,120,45.4
860800,120,45.8
860900,120,45.8
861000,90,46.2
861100,90,43.6
861200,90,41.5
861300,90,40.2
861400,90,39.0
861500,90,39.0
861600,90,38.1
861700,90,36.7
861800,90,36.4
861900,90,36.2
862000,90,36.5
862100,90,37.6
862200,90,37.8
862300,90,37.4
862400,90,38.1
862500,60,38.5
862600,60,35.6
862700,60,31.4
862800,60,27.7
862900,60,24.9
863000,60,23.9
863100,60,23.5
863200,60,22.7
863300,60,21.4
863400,60,18.5
863500,60,15.8
863600,60,15.3
863700,60,14.5
863800,60,13.9
863900,60,13.4
864000,150,14.2
864100,150,30.6
864200,150,44.9
864300,150,48.2
864400,150,49.7
864500,150,50.3
864600,150,50.1
864700,150,50.8
864800,150,50.8
864900,150,50.1
865000,150,50.4
865100,150,49.4
865200,150,48.3
865300,150,49.1
865400,150,49.7
865500,30,49.7
865600,30,44.1
865700,30,33.8
865800,30,25.5
865900,30,19.1
866000,30,13.6
866100,30,9.1
866200,30,5.6
866300,30,2.3
866400,30,0.0
866500,30,0.0
866600,30,0.0
866700,30,0.0
866800,30,0.0
866900,30,0.0
867000,120,0.0
867100,120,16.6
867200,120,33.9
867300,120,39.4
867400,120,42.3
867500,120,42.9
867600,120,41.7
867700,120,42.3
867800,120,43.1
867900,120,44.5
868000,120,45.2
868100,120,45.2
868200,120,46.3
868300,120,45.8
868400,120,45.7
868500,150,46.0
868600,150,47.7
868700,150,49.4
868800,150,50.3
868900,150,49.7
869000,150,48.9
869100,150,49.6
869200,150,50.0
869300,150,49.9
869400,150,50.4
869500,150,50.6
869600,150,50.1
869700,150,49.7
869800,150,50.0
869900,150,49.6
870000,30,48.9
870100,30,40.8
870200,30,27.6
870300,30,18.9
870400,30,12.0
870500,30,7.1
870600,30,3.3
870700,30,0.5
870800,30,0.0
870900,30,0.0
871000,30,0.0
871100,30,0.0
871200,30,0.0
871300,30,0.0
871400,30,0.0
871500,120,0.0
871600,120,16.2
871700,120,34.7
871800,120,41.7
871900,120,43.4
872000,120,45.0
872100,120,46.2
872200,120,45.4
872300,120,45.9
872400,120,46.0
872500,120,45.4
872600,120,45.9
872700,120,45.4
872800,120,43.7
872900,120,44.5
873000,60,45.2
873100,60,41.2
873200,60,34.9
873300,60,31.0
873400,60,28.4
873500,60,27.2
873600,60,25.5
873700,60,23.9
873800,60,21.2
873900,60,18.4
874000,60,17.0
874100,60,17.0
874200,60,17.9
874300,60,19.1
874400,60,19.8
874500,90,19.4
874600,90,23.1
874700,90,28.6
874800,90,31.9
874900,90,33.8
875000,90,34.8
875100,90,35.6
875200,90,36.9
875300,90,37.5
875400,90,37.1
875500,90,37.9
875600,90,38.3
875700,90,38.3
875800,90,38.8
875900,90,38.6
876000,60,38.4
876100,60,36.0
876200,60,31.5
876300,60,27.7
876400,60,25.3
876500,60,23.2
876600,60,21.6
876700,60,20.9
876800,60,21.0
876900,60,21.7
877000,60,22.1
877100,60,22.2
877200,60,22.7
877300,60,22.6
877400,60,22.3
877500,150,22.7
877600,150,35.3
877700,150,45.7
877800,150,48.6
877900,150,49.5
878000,150,49.5
878100,150,49.7
878200,150,48.7
878300,150,48.0
878400,150,48.9
878500,150,49.7
878600,150,49.6
878700,150,50.1
878800,150,50.6
878900,150,50.3
879000,60,50.8
879100,60,45.9
879200,60,38.0
879300,60,33.2
879400,60,28.7
879500,60,24.9
879600,60,23.0
879700,60,20.9
879800,60,19.4
879900,60,19.6
880000,60,20.0
880100,60,20.7
880200,60,21.2
880300,60,21.7
880400,60,22.2
880500,150,22.1
880600,150,34.3
880700,150,46.0
880800,150,49.1
880900,150,48.3
881000,150,48.1
881100,150,48.9
881200,150,49.0
881300,150,49.6
881400,150,49.4
881500,150,48.7
881600,150,50.0
881700,150,50.4
881800,150,49.9
881900,150,50.6
882000,30,51.0
882100,30,44.6
882200,30,34.6
882300,30,26.0
882400,30,19.3
882500,30,14.0
882600,30,9.8
882700,30,6.4
882800,30,3.7
882900,30,1.4
883000,30,-0.1
883100,30,0.0
883200,30,0.0
883300,30,0.0
883400,30,0.0
883500,60,0.0
883600,60,3.7
883700,60,10.5
883800,60,14.5
883900,60,17.1
884000,60,18.2
884100,60,18.5
884200,60,18.9
884300,60,18.9
884400,60,18.6
884500,60,19.6
884600,60,20.3
884700,60,20.7
884800,60,21.4
884900,60,22.2
885000,90,22.4
885100,90,26.5
885200,90,32.3
885300,90,34.7
885400,90,36.2
885500,90,36.4
885600,90,35.8
885700,90,36.5
885800,90,36.9
885900,90,36.7
886000,90,36.4
886100,90,35.1
886200,90,34.4
886300,90,34.8
886400,90,35.3
886500,120,36.6
886600,120,40.1
886700,120,42.9
886800,120,44.9
886900,120,45.7
887000,120,45.5
887100,120,45.8
887200,120,46.2
887300,120,45.4
887400,120,45.9
887500,120,46.0
887600,120,45.4
887700,120,45.8
887800,120,45.4
887900,120,45.5
888000,90,46.0
888100,90,43.9
888200,90,40.2
888300,90,37.4
888400,90,35.3
888500,90,34.7
888600,90,35.7
888700,90,36.6
888800,90,36.9
888900,90,36.9
889000,90,36.4
889100,90,35.5
889200,90,36.2
889300,90,37.0
889400,90,37.1
889500,30,37.9
889600,30,32.5
889700,30,24.7
889800,30,18.5
889900,30,13.1
890000,30,9.3
890100,30,6.3
890200,30,3.4
890300,30,1.0
890400,30,0.0
890500,30,0.0
890600,30,0.0
890700,30,0.0
890800,30,0.0
890900,30,0.0
891000,120,0.0
891100,120,16.6
891200,120,35.5
891300,120,42.1
891400,120,44.3
891500,120,46.0
891600,120,46.3
891700,120,45.0
891800,120,44.9
891900,120,45.0
892000,120,45.0
892100,120,46.2
892200,120,45.9
892300,120,45.4
892400,120,46.0
892500,60,45.9
892600,60,41.2
892700,60,34.8
892800,60,30.1
892900,60,27.3
893000,60,24.1
893100,60,21.6
893200,60,20.7
893300,60,19.5
893400,60,18.1
893500,60,18.5
893600,60,19.1
893700,60,19.6
893800,60,20.5
893900,60,21.2
894000,150,21.8
894100,150,34.6
894200,150,46.4
894300,150,49.1
894400,150,50.3
894500,150,50.3
894600,150,50.0
894700,150,50.6
894800,150,50.0
894900,150,48.7
895000,150,49.0
895100,150,49.5
895200,150,49.6
895300,150,50.3
895400,150,50.3
895500,60,49.1
895600,60,43.5
895700,60,34.6
895800,60,29.1
895900,60,26.5
896000,60,25.0
896100,60,24.9
896200,60,24.1
896300,60,23.2
896400,60,22.4
896500,60,21.4
896600,60,20.4
896700,60,19.9
896800,60,19.6
896900,60,20.2
897000,150,20.9
897100,150,34.3
897200,150,46.2
897300,150,49.4
897400,150,50.4
897500,150,50.3
897600,150,50.6
897700,150,50.6
897800,150,50.3
897900,150,50.6
898000,150,49.9
898100,150,49.0
898200,150,49.9
898300,150,50.4
898400,150,49.7
898500,60,50.1
898600,60,45.0
898700,60,36.7
898800,60,31.5
898900,60,27.6
899000,60,25.4
899100,60,24.4
899200,60,23.6
899300,60,23.2
899400,60,22.3
899500,60,20.8
899600,60,20.2
899700,60,19.6
899800,60,18.6
899900,60,18.0
900000,150,18.4
900100,150,32.1
900200,150,45.4
900300,150,49.0
900400,150,49.4
900500,150,50.6
900600,150,50.5
900700,150,50.0
900800,150,50.5
900900,150,50.6
901000,150,49.7
901100,150,49.5
901200,150,48.9
901300,150,49.0
901400,150,50.3
901500,60,50.3
901600,60,44.3
901700,60,35.8
901800,60,29.6
901900,60,25.5
902000,60,23.0
902100,60,21.7
902200,60,21.4
902300,60,22.1
902400,60,22.4
902500,60,23.0
902600,60,23.0
902700,60,22.4
902800,60,22.3
902900,60,21.0
903000,30,20.2
903100,30,16.5
903200,30,9.7
903300,30,3.6
903400,30,0.1
903500,30,0.0
903600,30,0.0
903700,30,0.0
903800,30,0.0
903900,30,0.0
904000,30,0.0
904100,30,0.0
904200,30,0.0
904300,30,0.0
904400,30,0.0
904500,90,0.0
904600,90,9.3
904700,90,22.7
904800,90,29.6
904900,90,33.7
905000,90,35.8
905100,90,36.5
905200,90,37.4
905300,90,37.9
905400,90,37.9
905500,90,38.4
905600,90,38.0
905700,90,38.4
905800,90,38.5
905900,90,38.1
906000,150,38.1
906100,150,43.0
906200,150,47.4
906300,150,49.4
906400,150,50.1
906500,150,49.5
906600,150,49.6
906700,150,50.0
906800,150,49.4
906900,150,50.0
907000,150,50.3
907100,150,49.9
907200,150,49.7
907300,150,49.1
907400,150,48.6
907500,30,49.9
907600,30,44.1
907700,30,32.9
907800,30,24.6
907900,30,18.0
908000,30,12.8
908100,30,8.8
908200,30,5.6
908300,30,2.9
908400,30,0.9
908500,30,0.0
908600,30,0.0
908700,30,0.0
908800,30,0.1
908900,30,0.0
909000,150,0.0
909100,150,22.2
909200,150,43.2
909300,150,48.6
909400,150,49.5
909500,150,50.4
909600,150,49.9
909700,150,48.7
909800,150,48.9
909900,150,49.5
910000,150,49.7
910100,150,49.6
910200,150,49.1
910300,150,48.6
910400,150,49.1
910500,120,49.5
910600,120,48.2
910700,120,47.2
910800,120,45.8
910900,120,44.4
911000,120,44.6
911100,120,44.9
911200,120,45.2
911300,120,46.2
911400,120,45.8
911500,120,45.7
911600,120,45.8
911700,120,46.2
911800,120,45.4
911900,120,46.2
912000,60,45.4
912100,60,41.5
912200,60,34.2
912300,60,28.8
912400,60,25.8
912500,60,24.4
912600,60,23.3
912700,60,23.0
912800,60,22.4
912900,60,21.2
913000,60,20.2
913100,60,19.9
913200,60,20.3
913300,60,21.3
913400,60,22.1
913500,90,21.8
913600,90,26.0
913700,90,31.6
913800,90,33.8
913900,90,36.0
914000,90,37.0
914100,90,37.2
914200,90,36.7
914300,90,36.1
914400,90,35.2
914500,90,35.5
914600,90,36.2
914700,90,36.6
914800,90,37.4
914900,90,37.5
915000,150,37.5
915100,150,43.5
915200,150,48.3
915300,150,49.9
915400,150,50.4
915500,150,50.1
915600,150,50.0
915700,150,49.2
915800,150,48.6
915900,150,49.6
916000,150,49.6
916100,150,48.3
916200,150,49.0
916300,150,49.4
916400,150,49.1
916500,90,50.4
916600,90,47.4
916700,90,42.9
916800,90,40.6
916900,90,38.4
917000,90,36.9
917100,90,36.7
917200,90,37.1
917300,90,37.4
917400,90,38.0
917500,90,37.9
917600,90,37.8
917700,90,38.4
917800,90,38.5
917900,90,38.0
918000,30,38.4
918100,30,33.8
918200,30,25.4
918300,30,19.1
918400,30,13.5
918500,30,9.1
918600,30,5.1
918700,30,1.7
918800,30,0.0
918900,30,0.0
919000,30,0.0
919100,30,0.0
919200,30,0.0
919300,30,0.0
919400,30,0.0
919500,60,0.0
919600,60,3.6
919700,60,9.6
919800,60,13.3
919900,60,15.4
920000,60,17.1
920100,60,17.9
920200,60,18.1
920300,60,18.9
920400,60,19.4
920500,60,19.6
920600,60,19.6
920700,60,19.3
920800,60,19.5
920900,60,19.5
921000,30,19.4
921100,30,16.1
921200,30,11.0
921300,30,7.0
921400,30,3.8
921500,30,1.0
921600,30,0.0
921700,30,0.0
921800,30,0.0
921900,30,0.0
922000,30,0.0
922100,30,0.0
922200,30,0.0
922300,30,0.0
922400,30,0.0
922500,90,0.0
922600,90,10.3
922700,90,24.2
922800,90,30.6
922900,90,34.2
923000,90,35.8
923100,90,36.2
923200,90,37.4
923300,90,37.8
923400,90,37.2
923500,90,36.6
923600,90,35.7
923700,90,34.8
923800,90,35.8
923900,90,36.7
924000,150,37.1
924100,150,42.9
924200,150,48.5
924300,150,49.6
924400,150,50.4
924500,150,50.4
924600,150,50.1
924700,150,50.6
924800,150,49.4
924900,150,49.1
925000,150,49.1
925100,150,48.6
925200,150,48.9
925300,150,48.6
925400,150,48.7
925500,90,49.9
925600,90,46.9
925700,90,42.7
925800,90,40.8
925900,90,39.7
926000,90,38.5
926100,90,37.6
926200,90,36.7
926300,90,35.8
926400,90,36.6
926500,90,37.4
926600,90,37.4
926700,90,37.9
926800,90,37.8
926900,90,37.8
927000,30,38.5
927100,30,33.4
927200,30,24.9
927300,30,18.5
927400,30,13.1
927500,30,9.2
927600,30,6.1
927700,30,3.8
927800,30,2.2
927900,30,0.5
928000,30,0.0
928100,30,0.0
928200,30,0.0
928300,30,0.0
928400,30,0.0
928500,150,0.0
928600,150,23.1
928700,150,44.1
928800,150,48.7
928900,150,48.6
929000,150,49.0
929100,150,48.7
929200,150,48.5
929300,150,49.4
929400,150,49.9
929500,150,49.7
929600,150,50.3
929700,150,50.1
929800,150,50.1
929900,150,50.5
930000,30,49.7
930100,30,41.8
930200,30,30.4
930300,30,21.4
930400,30,14.7
930500,30,9.8
930600,30,5.7
930700,30,1.5
930800,30,0.0
930900,30,0.0
931000,30,0.0
931100,30,0.0
931200,30,0.0
931300,30,0.0
931400,30,0.0
931500,90,0.0
931600,90,10.1
931700,90,24.2
931800,90,30.5
931900,90,33.8
932000,90,35.7
932100,90,36.5
932200,90,37.4
932300,90,37.5
932400,90,37.2
932500,90,38.0
932600,90,38.3
932700,90,37.9
932800,90,37.0
932900,90,36.1
933000,60,35.1
933100,60,31.8
933200,60,26.1
933300,60,22.2
933400,60,20.4
933500,60,20.0
933600,60,19.0
933700,60,18.5
933800,60,18.9
933900,60,19.8
934000,60,21.0
934100,60,21.7
934200,60,21.7
934300,60,22.2
934400,60,22.7
934500,30,23.3
934600,30,20.3
934700,30,14.3
934800,30,9.9
934900,30,6.5
935000,30,3.8
935100,30,1.5
935200,30,0.3
935300,30,0.1
935400,30,0.0
935500,30,0.0
935600,30,0.0
935700,30,0.0
935800,30,0.0
935900,30,0.0
936000,150,0.0
936100,150,22.8
936200,150,43.2
936300,150,48.6
936400,150,49.2
936500,150,48.6
936600,150,49.7
936700,150,50.1
936800,150,49.9
936900,150,50.5
937000,150,50.6
937100,150,50.3
937200,150,50.8
937300,150,50.9
937400,150,50.4
937500,90,50.4
937600,90,45.5
937700,90,40.2
937800,90,37.0
937900,90,35.7
938000,90,36.6
938100,90,36.6
938200,90,36.7
938300,90,37.6
938400,90,37.8
938500,90,37.6
938600,90,38.0
938700,90,38.3
938800,90,37.9
938900,90,37.9
939000,150,36.7
939100,150,41.3
939200,150,47.4
939300,150,49.1
939400,150,49.4
939500,150,49.9
939600,150,50.3
939700,150,49.9
939800,150,50.5
939900,150,50.4
940000,150,50.1
940100,150,50.5
940200,150,49.6
940300,150,48.3
940400,150,47.8
940500,60,47.7
940600,60,43.0
940700,60,35.5
940800,60,30.5
940900,60,27.9
941000,60,26.5
941100,60,25.3
941200,60,25.1
941300,60,24.7
941400,60,24.1
941500,60,24.1
941600,60,23.9
941700,60,23.7
941800,60,24.0
941900,60,23.6
942000,30,22.7
942100,30,18.2
942200,30,11.2
942300,30,6.1
942400,30,1.7
942500,30,0.0
942600,30,0.0
942700,30,0.0
942800,30,0.0
942900,30,0.0
943000,30,0.0
943100,30,0.0
943200,30,0.0
943300,30,0.0
943400,30,0.0
943500,90,0.0
943600,90,9.7
943700,90,23.0
943800,90,28.8
943900,90,32.8
944000,90,34.6
944100,90,36.4
944200,90,37.0
944300,90,37.0
944400,90,37.8
944500,90,38.1
944600,90,38.0
944700,90,38.4
944800,90,38.4
944900,90,38.1
945000,120,38.6
945100,120,40.9
945200,120,42.7
945300,120,43.0
945400,120,42.3
945500,120,42.7
945600,120,44.5
945700,120,44.8
945800,120,45.0
945900,120,46.3
946000,120,45.7
946100,120,45.8
946200,120,45.8
946300,120,45.9
946400,120,45.3
946500,150,45.2
946600,150,46.0
946700,150,48.1
946800,150,49.7
946900,150,49.9
947000,150,49.6
947100,150,50.4
947200,150,49.9
947300,150,50.6
947400,150,50.8
947500,150,50.3
947600,150,49.7
947700,150,48.6
947800,150,46.6
947900,150,47.6
948000,120,48.9
948100,120,46.7
948200,120,46.4
948300,120,45.8
948400,120,45.4
948500,120,45.9
948600,120,46.0
948700,120,45.5
948800,120,45.9
948900,120,46.0
949000,120,45.4
949100,120,46.2
949200,120,45.8
949300,120,45.5
949400,120,46.0
949500,30,46.0
949600,30,40.3
949700,30,31.1
949800,30,23.3
949900,30,17.1
950000,30,12.5
950100,30,8.7
950200,30,5.9
950300,30,3.7
950400,30,2.0
950500,30,0.1
950600,30,0.0
950700,30,0.0
950800,30,0.0
950900,30,0.0
951000,60,0.0
951100,60,4.5
951200,60,11.6
951300,60,16.1
951400,60,19.1
951500,60,20.9
951600,60,21.4
951700,60,21.8
951800,60,20.2
951900,60,18.5
952000,60,17.0
952100,60,14.7
952200,60,13.4
952300,60,13.8
952400,60,14.5
952500,30,15.2
952600,30,12.0
952700,30,6.3
952800,30,1.9
952900,30,-0.1
953000,30,0.0
953100,30,0.0
953200,30,0.0
953300,30,0.0
953400,30,0.0
953500,30,0.0
953600,30,0.0
953700,30,0.0
953800,30,0.0
953900,30,0.0
954000,60,0.0
954100,60,2.8
954200,60,8.4
954300,60,12.5
954400,60,15.8
954500,60,17.9
954600,60,18.6
954700,60,19.0
954800,60,19.5
954900,60,20.7
955000,60,21.7
955100,60,22.1
955200,60,22.4
955300,60,22.7
955400,60,22.6
955500,30,23.2
955600,30,20.0
955700,30,14.0
955800,30,9.8
955900,30,6.5
956000,30,3.8
956100,30,1.9
956200,30,0.4
956300,30,0.0
956400,30,0.0
956500,30,0.0
956600,30,0.0
956700,30,0.0
956800,30,0.0
956900,30,0.0
957000,60,0.0
957100,60,4.3
957200,60,11.4
957300,60,15.8
957400,60,18.1
957500,60,19.6
957600,60,19.5
957700,60,18.6
957800,60,18.7
957900,60,18.5
958000,60,17.7
958100,60,17.2
958200,60,17.6
958300,60,18.1
958400,60,19.0
958500,90,19.8
958600,90,24.5
958700,90,31.2
958800,90,34.2
958900,90,35.6
959000,90,37.1
959100,90,37.8
959200,90,37.6
959300,90,38.3
959400,90,38.4
959500,90,38.4
959600,90,38.8
959700,90,37.8
959800,90,35.1
959900,90,32.8
960000,30,30.4
960100,30,24.7
960200,30,15.2
960300,30,7.9
960400,30,2.6
960500,30,0.0
960600,30,0.0
960700,30,0.0
960800,30,0.0
960900,30,0.0
961000,30,0.0
961100,30,0.0
961200,30,0.0
961300,30,0.0
961400,30,0.0
961500,120,0.0
961600,120,15.6
961700,120,33.9
961800,120,39.9
961900,120,43.1
962000,120,45.4
962100,120,46.2
962200,120,45.8
962300,120,45.7
962400,120,45.7
962500,120,45.8
962600,120,45.9
962700,120,45.5
962800,120,46.0
962900,120,46.0
963000,30,45.7
963100,30,40.3
963200,30,30.1
963300,30,22.7
963400,30,16.8
963500,30,12.0
963600,30,8.4
963700,30,5.2
963800,30,2.9
963900,30,0.4
964000,30,0.0
964100,30,0.0
964200,30,0.0
964300,30,0.0
964400,30,0.0
964500,120,0.0
964600,120,17.6
964700,120,35.5
964800,120,42.3
964900,120,44.8
965000,120,45.8
965100,120,45.4
965200,120,43.7
965300,120,41.8
965400,120,42.2
965500,120,43.0
965600,120,43.7
965700,120,44.5
965800,120,45.4
965900,120,45.9
966000,90,45.8
966100,90,43.9
966200,90,40.9
966300,90,40.2
966400,90,38.5
966500,90,37.4
966600,90,36.1
966700,90,34.8
966800,90,35.7
966900,90,36.2
967000,90,36.6
967100,90,37.0
967200,90,37.2
967300,90,37.4
967400,90,38.0
967500,150,38.1
967600,150,43.4
967700,150,49.0
967800,150,50.3
967900,150,49.1
968000,150,47.4
968100,150,45.8
968200,150,46.0
968300,150,47.6
968400,150,48.6
968500,150,49.2
968600,150,50.5
968700,150,50.6
968800,150,50.3
968900,150,50.8
969000,60,50.9
969100,60,45.3
969200,60,37.1
969300,60,31.1
969400,60,26.4
969500,60,24.7
969600,60,23.7
969700,60,23.6
969800,60,23.5
969900,60,23.2
970000,60,23.1
970100,60,23.1
970200,60,22.8
970300,60,23.3
970400,60,23.7
970500,120,23.6
970600,120,32.1
970700,120,41.1
970800,120,43.9
970900,120,45.7
971000,120,45.2
971100,120,43.1
971200,120,42.5
971300,120,42.1
971400,120,42.2
971500,120,43.7
971600,120,44.5
971700,120,44.9
971800,120,46.4
971900,120,45.7
972000,60,45.7
972100,60,42.0
972200,60,35.8
972300,60,31.1
972400,60,27.9
972500,60,24.7
972600,60,22.4
972700,60,20.9
972800,60,18.9
972900,60,18.7
973000,60,19.3
973100,60,19.5
973200,60,20.2
973300,60,20.9
973400,60,21.4
973500,30,21.6
973600,30,18.1
973700,30,12.2
973800,30,8.0
973900,30,4.7
974000,30,2.7
974100,30,1.0
974200,30,0.0
974300,30,0.0
974400,30,0.0
974500,30,0.0
974600,30,0.0
974700,30,0.0
974800,30,0.0
974900,30,0.0
975000,120,0.0
975100,120,16.2
975200,120,34.9
975300,120,42.1
975400,120,44.8
975500,120,44.9
975600,120,46.4
975700,120,45.7
975800,120,43.6
975900,120,41.1
976000,120,39.8
976100,120,40.7
976200,120,41.7
976300,120,42.7
976400,120,44.4
976500,30,46.2
976600,30,40.9
976700,30,31.6
976800,30,23.7
976900,30,17.2
977000,30,12.4
977100,30,8.4
977200,30,5.4
977300,30,2.9
977400,30,1.0
977500,30,0.0
977600,30,0.0
977700,30,0.0
977800,30,0.0
977900,30,0.0
978000,150,0.0
978100,150,22.6
978200,150,43.5
978300,150,48.5
978400,150,49.0
978500,150,49.2
978600,150,49.4
978700,150,49.5
978800,150,50.4
978900,150,50.4
979000,150,50.1
979100,150,50.8
979200,150,50.1
979300,150,50.8
979400,150,50.8
979500,90,49.1
979600,90,44.1
979700,90,38.0
979800,90,34.8
979900,90,34.6
980000,90,35.1
980100,90,35.7
980200,90,36.7
980300,90,37.6
980400,90,37.6
980500,90,38.1
980600,90,38.0
980700,90,37.5
980800,90,38.3
980900,90,38.4
981000,150,37.6
981100,150,42.1
981200,150,46.4
981300,150,47.7
981400,150,49.2
981500,150,49.9
981600,150,49.5
981700,150,50.6
981800,150,50.6
981900,150,50.3
982000,150,50.8
982100,150,50.6
982200,150,48.6
982300,150,46.3
982400,150,44.9
982500,120,46.6
982600,120,45.2
982700,120,44.8
982800,120,46.4
982900,120,45.9
983000,120,45.5
983100,120,46.0
983200,120,45.9
983300,120,45.7
983400,120,45.9
983500,120,45.9
983600,120,45.5
983700,120,46.0
983800,120,46.0
983900,120,45.4
984000,150,46.0
984100,150,48.0
984200,150,49.5
984300,150,50.5
984400,150,50.8
984500,150,50.4
984600,150,50.5
984700,150,49.0
984800,150,47.4
984900,150,47.3
985000,150,47.8
985100,150,48.6
985200,150,49.9
985300,150,50.4
985400,150,50.1
985500,30,50.8
985600,30,44.3
985700,30,34.4
985800,30,26.0
985900,30,19.0
986000,30,13.3
986100,30,7.9
986200,30,3.3
986300,30,0.0
986400,30,0.0
986500,30,0.0
986600,30,0.0
986700,30,0.0
986800,30,0.0
986900,30,0.0
987000,150,0.0
987100,150,21.7
987200,150,42.0
987300,150,46.9
987400,150,48.1
987500,150,49.6
987600,150,50.0
987700,150,49.6
987800,150,50.5
987900,150,50.8
988000,150,50.3
988100,150,50.9
988200,150,50.1
988300,150,47.4
988400,150,45.8
988500,120,46.0
988600,120,44.4
988700,120,44.5
988800,120,44.9
988900,120,46.4
989000,120,45.8
989100,120,45.5
989200,120,46.0
989300,120,45.9
989400,120,45.7
989500,120,45.9
989600,120,45.9
989700,120,45.5
989800,120,46.0
989900,120,46.0
990000,90,45.7
990100,90,43.9
990200,90,41.2
990300,90,39.5
990400,90,39.4
990500,90,39.2
990600,90,38.5
990700,90,38.8
990800,90,38.1
990900,90,36.7
991000,90,35.3
991100,90,34.1
991200,90,32.1
991300,90,32.0
991400,90,32.9
991500,60,34.3
991600,60,33.0
991700,60,29.1
991800,60,26.5
991900,60,25.8
992000,60,24.7
992100,60,24.4
992200,60,24.0
