t_ms,pwm_heater,temp_C
309501,220,179.88
309601,220,179.88
309701,220,179.88
309801,220,179.88
309901,220,179.88
310001,220,179.88
310101,220,179.88
310201,220,179.88
310301,220,179.88
310401,220,179.88
310501,220,179.88
310601,220,179.88
310701,220,179.88
310801,220,179.88
310901,220,179.88
311001,220,179.88
311101,220,180.21
311201,220,180.21
311301,220,180.21
311401,220,180.21
311501,220,180.21
311601,220,180.21
311701,220,180.21
311801,220,180.21
311901,220,180.21
312001,220,180.21
312101,220,180.21
312201,220,180.21
312301,220,180.21
312401,220,180.21
312501,220,180.21
312601,220,180.55
312701,220,180.55
312801,220,180.55
312901,220,180.55
313001,220,180.55
313101,220,180.55
313201,220,180.55
313301,220,180.55
313401,220,180.55
313501,220,180.55
313601,220,180.55
313701,220,180.55
313801,220,180.55
313901,220,180.89
314001,220,180.89
314101,220,180.89
314201,220,180.89
314301,220,180.89
314401,220,180.89
314501,220,180.89
314601,220,180.89
314701,220,180.89
314801,220,180.89
314901,220,180.89
315001,220,180.89
315101,220,180.89
315201,220,180.89
315301,220,180.89
315401,220,180.89
315501,220,181.24
315601,220,180.89
315701,220,180.89
315801,220,181.24
315901,220,181.24
316001,220,181.24
316101,220,181.24
316201,220,181.24
316301,220,181.24
316401,220,181.24
316501,220,181.24
316601,220,181.24
316701,220,181.24
316801,220,181.24
316901,220,181.24
317001,220,181.24
317101,220,181.24
317201,220,181.58
317301,220,181.24
317401,220,181.58
317501,220,181.58
317601,220,181.58
317701,220,181.58
317801,220,181.58
317901,220,181.58
318001,220,181.58
318101,220,181.58
318201,220,181.58
318301,220,181.58
318401,220,181.58
318501,220,181.58
318601,220,181.58
318701,220,181.93
318801,220,181.93
318901,220,181.93
319001,220,181.93
319101,220,181.93
319201,220,181.93
319301,220,181.93
319401,220,181.93
319501,220,181.93
319601,220,181.93
319701,220,181.93
319801,220,181.93
319901,220,181.93
320001,220,181.93
320101,220,181.93
320201,220,182.28
320301,220,182.28
320401,220,181.93
320501,220,182.28
320601,220,182.28
320701,220,182.28
320801,220,182.28
320901,220,182.28
321001,220,182.28
321101,220,182.28
321201,220,182.28
321301,220,182.28
321401,220,182.28
321501,220,182.28
321601,220,182.28
321701,220,182.28
321801,220,182.28
321901,220,182.63
322001,220,182.28
322101,220,182.63
322201,220,182.63
322301,220,182.63
322401,220,182.63
322501,220,182.63
322601,220,182.63
322701,220,182.63
322801,220,182.63
322901,220,182.63
323001,220,182.63
323101,220,182.63
323201,220,182.63
323301,220,182.63
323401,220,182.63
323501,220,182.63
323601,220,182.98
323701,220,182.98
323801,220,182.98
323901,220,182.98
324001,220,182.98
324101,220,182.98
324201,220,182.98
324301,220,182.98
324401,220,182.98
324501,220,182.98
324601,220,182.98
324701,220,182.98
324801,220,182.98
324901,220,182.98
325001,220,182.98
325101,220,183.34
325201,220,183.34
325301,220,182.98
325401,220,183.34
325501,220,183.34
325601,220,183.34
325701,220,183.34
325801,220,183.34
325901,220,183.34
326001,220,183.34
326101,220,183.34
326201,220,183.34
326301,220,183.34
326401,220,183.70
326501,220,183.34
326601,220,183.70
326701,220,183.34
326801,220,183.70
326901,220,183.70
327001,220,183.70
327101,220,183.70
327201,220,183.70
327301,220,183.70
327401,220,183.70
327501,220,183.70
327601,220,183.70
327701,220,183.70
327801,220,183.70
327901,220,183.70
328001,220,183.70
328101,220,183.70
328201,220,184.06
328301,220,184.06
328401,220,184.06
328501,220,184.06
328601,220,184.06
328701,220,184.06
328801,220,184.06
328901,220,184.06
329001,220,184.06
329101,220,184.06
329201,220,184.06
329301,220,184.06
329401,220,184.06
329501,220,184.06
329601,220,184.06
329701,220,184.06
329801,220,184.06
329901,220,184.42
330001,220,184.06
330101,220,184.42
330201,220,184.42
330301,220,184.42
330401,220,184.42
330501,220,184.42
330601,220,184.42
330701,220,184.42
330801,220,184.42
330901,220,184.42
331001,220,184.42
331101,220,184.42
331201,220,184.42
331301,220,184.42
331401,220,184.78
331501,220,184.42
331601,220,184.78
331701,220,184.78
331801,220,184.78
331901,220,184.78
332001,220,184.78
332101,220,184.78
332201,220,184.78
332301,220,184.78
332401,220,184.78
332501,220,184.78
332601,220,184.78
332701,220,184.78
332801,220,184.78
332901,220,184.78
333001,220,184.78
333101,220,184.78
333201,220,184.78
333301,220,184.78
333401,220,184.78
333501,220,185.15
333601,220,184.78
333701,220,185.15
333801,220,185.15
333901,220,185.15
334001,220,185.15
334101,220,185.15
334201,220,185.15
334301,220,185.15
334401,220,185.15
334501,220,185.15
334601,220,185.15
334701,220,185.15
334801,220,185.15
334901,220,185.15
335001,220,185.15
335101,220,185.15
335201,220,185.15
335301,220,185.15
335401,220,185.52
335501,220,185.15
335601,220,185.52
335701,220,185.52
335801,220,185.15
335901,220,185.52
336001,220,185.52
336101,220,185.52
336201,220,185.52
336301,220,185.52
336401,220,185.52
336501,220,185.52
336601,220,185.52
336701,220,185.52
336801,220,185.52
336901,220,185.52
337001,220,185.52
337101,220,185.52
337201,220,185.52
337301,220,185.52
337401,220,185.52
337501,220,185.89
337601,220,185.89
337701,220,185.89
337801,220,185.89
337901,220,185.89
338001,220,185.89
338101,220,185.89
338201,220,185.89
338301,220,185.89
338401,220,185.89
338501,220,185.89
338601,220,185.89
338701,220,185.89
338801,220,185.89
338901,220,185.89
339001,220,186.27
339101,220,186.27
339201,220,185.89
339301,220,186.27
339401,220,186.27
339501,220,186.27
339601,220,186.27
339701,220,186.27
339801,220,186.27
339901,220,186.27
340001,220,186.27
340101,220,186.27
340201,220,186.27
340301,220,186.27
340401,220,186.27
340501,220,186.27
340601,220,186.27
340701,220,186.27
340801,220,186.27
340901,220,186.27
341001,220,186.65
341101,220,186.65
341201,220,186.27
341301,220,186.27
341401,220,186.65
341501,220,186.65
341601,220,186.65
341701,220,186.65
341801,220,186.65
341901,220,186.65
342001,220,186.65
342101,220,186.65
342201,220,186.65
342301,220,186.65
342401,220,186.65
342501,220,186.65
342601,220,186.65
342701,220,186.65
342801,220,186.65
342901,220,186.65
343001,220,186.65
343101,220,186.65
343201,220,186.65
343301,220,187.03
343401,220,187.03
343501,220,186.65
343601,220,187.03
343701,220,187.03
343801,220,187.03
343901,220,187.03
344001,220,187.03
344101,220,187.03
344201,220,187.03
344301,220,187.03
344401,220,187.03
344501,220,187.03
344601,220,187.03
344701,220,187.03
344801,220,187.03
344901,220,187.03
345001,220,187.03
345101,220,187.03
345201,220,187.03
345301,220,187.03
345401,220,187.03
345501,220,187.03
345601,220,187.03
345701,220,187.03
345801,220,187.03
345901,220,187.03
346001,220,187.03
346101,220,187.03
346201,220,187.03
346301,220,187.41
346401,220,187.41
346501,220,187.41
346601,220,187.41
346701,220,187.41
346801,220,187.41
346901,220,187.41
347001,220,187.41
347101,220,187.41
347201,220,187.41
347301,220,187.41
347401,220,187.41
347501,220,187.41
347601,220,187.41
347701,220,187.41
347801,220,187.41
347901,220,187.41
348001,220,187.41
348101,220,187.41
348201,220,187.41
348301,220,187.41
348401,220,187.41
348501,220,187.41
348601,220,187.41
348701,220,187.41
348801,220,187.41
348901,220,187.41
349001,220,187.41
349101,220,187.79
349201,220,187.79
349301,220,187.79
349401,220,187.79
349501,220,187.41
349601,220,187.79
349701,220,187.79
349801,220,187.79
349901,220,187.79
350001,220,187.79
350101,220,187.79
350201,220,187.79
350301,220,187.79
350401,220,187.79
350501,220,187.79
350601,220,187.79
350701,220,187.79
350801,220,187.79
350901,220,187.79
351001,220,187.79
351101,220,187.79
351201,220,187.79
351301,220,187.79
351401,220,188.18
351501,220,188.18
351601,220,187.79
351701,220,188.18
351801,220,188.18
351901,220,188.18
352001,220,188.18
352101,220,188.18
352201,220,188.18
352301,220,188.18
352401,220,188.18
352501,220,188.18
352601,220,188.18
352701,220,188.18
352801,220,188.18
352901,220,188.18
353001,220,188.18
353101,220,188.18
353201,220,188.18
353301,220,188.18
353401,220,188.18
353501,220,188.18
353601,220,188.18
353701,220,188.57
353801,220,188.57
353901,220,188.57
354001,220,188.57
354101,220,188.57
354201,220,188.57
354301,220,188.57
354401,220,188.57
354501,220,188.57
354601,220,188.57
354701,220,188.57
354801,220,188.57
354901,220,188.57
355001,220,188.57
355101,220,188.57
355201,220,188.57
355301,220,188.57
355401,220,188.57
355501,220,188.57
355601,220,188.57
355701,220,188.57
355801,220,188.97
355901,220,188.97
356001,220,188.97
356101,220,188.97
356201,220,188.97
356301,220,188.97
356401,220,188.97
356501,220,188.97
356601,220,188.97
356701,220,188.97
356801,220,188.97
356901,220,188.97
357001,220,188.97
357101,220,188.97
357201,220,188.97
357301,220,189.36
357401,220,189.36
357501,220,189.36
357601,220,189.36
357701,220,189.36
357801,220,189.36
357901,220,189.36
358001,220,189.36
358101,220,189.36
358201,220,189.36
358301,220,189.36
358401,220,189.36
358501,220,189.36
358601,220,189.36
358701,220,189.36
358801,220,189.36
358901,220,189.36
359001,220,189.36
359101,220,189.36
359201,220,189.36
359301,220,189.76
359401,220,189.76
359501,220,189.76
359601,220,189.76
359701,220,189.76
359801,220,189.76
359901,220,189.76
360001,220,189.76
360101,220,189.76
360201,220,189.76
360301,220,189.76
360401,220,189.76
360501,220,189.76
360601,220,189.76
360701,220,189.76
360801,220,189.76
360901,220,189.76
361001,220,189.76
361101,220,189.76
361201,220,190.16
361301,220,189.76
361401,220,190.16
361501,220,190.16
361601,220,190.16
361701,220,190.16
361801,220,190.16
361901,220,190.16
362001,220,190.16
362101,220,190.16
362201,220,190.16
362301,220,190.16
362401,220,190.16
362501,220,190.16
362601,220,190.16
362701,220,190.16
362801,220,190.16
362901,220,190.16
363001,220,190.16
363101,220,190.16
363201,220,190.16
363301,220,190.16
363401,220,190.16
363501,220,190.16
363601,220,190.16
363701,220,190.16
363801,220,190.16
363901,220,190.16
364001,220,190.57
364101,220,190.57
364201,220,190.57
364301,220,190.57
364401,220,190.57
364501,220,190.57
364601,220,190.57
364701,220,190.57
364801,220,190.57
364901,220,190.57
365001,220,190.57
365101,220,190.57
365201,220,190.57
365301,220,190.57
365401,220,190.57
365501,220,190.57
365601,220,190.57
365701,220,190.98
365801,220,190.98
365901,220,190.57
366001,220,190.98
366101,220,190.98
366201,220,190.98
366301,220,190.98
366401,220,190.98
366501,220,190.98
366601,220,190.98
366701,220,190.98
366801,220,190.98
366901,220,190.98
367001,220,190.98
367101,220,190.98
367201,220,190.98
367301,220,190.98
367401,220,190.98
367501,220,190.98
367601,220,190.98
367701,220,190.98
367801,220,191.39
367901,220,191.39
368001,220,191.39
368101,220,191.39
368201,220,191.39
368301,220,191.39
368401,220,191.39
368501,220,191.39
368601,220,191.39
368701,220,191.39
368801,220,191.39
368901,220,191.39
369001,220,191.39
369101,220,191.39
369201,220,191.39
369301,220,191.39
369401,220,191.39
369501,220,191.39
369601,220,191.39
369701,220,191.39
369801,220,191.39
369901,220,191.39
370001,220,191.80
370101,220,191.39
370201,220,191.39
370301,220,191.39
370401,220,191.80
370501,220,191.80
370601,220,191.80
370701,220,191.80
370801,220,191.80
370901,220,191.80
371001,220,191.80
371101,220,191.80
371201,220,191.80
371301,220,191.80
371401,220,191.80
371501,220,191.80
371601,220,191.80
371701,220,191.80
371801,220,191.80
371901,220,191.80
372001,220,191.80
372101,220,191.80
372201,220,191.80
372301,220,191.80
372401,220,191.80
372501,220,191.80
372601,220,191.80
372701,220,191.80
372801,220,192.22
372901,220,191.80
373001,220,192.22
373101,220,192.22
373201,220,192.22
373301,220,192.22
373401,220,192.22
373501,220,192.22
373601,220,192.22
373701,220,192.22
373801,220,192.22
373901,220,192.22
374001,220,192.22
374101,220,192.22
374201,220,192.22
374301,220,192.22
374401,220,192.22
374501,220,192.22
374601,220,192.22
374701,220,192.22
374801,220,192.22
374901,220,192.22
375001,220,192.64
375101,220,192.64
375201,220,192.64
375301,220,192.64
375401,220,192.64
375501,220,192.64
375601,220,192.64
375701,220,192.64
375801,220,192.64
375901,220,192.64
376001,220,192.64
376101,220,192.64
376201,220,192.64
376301,220,192.64
376401,220,192.64
376501,220,192.64
376601,220,192.64
376701,220,192.64
376801,220,192.64
376901,220,192.64
377001,220,192.64
377101,220,192.64
377201,220,192.64
377301,220,193.06
377401,220,192.64
377501,220,192.64
377601,220,192.64
377701,220,193.06
377801,220,193.06
377901,220,193.06
378001,220,193.06
378101,220,193.06
378201,220,193.06
378301,220,193.06
378401,220,193.06
378501,220,193.06
378601,220,193.06
378701,220,193.06
378801,220,193.06
378901,220,193.06
379001,220,193.06
379101,220,193.06
379201,220,193.06
379301,220,193.06
379401,220,193.49
379501,220,193.06
379601,220,193.06
379701,220,193.06
379801,220,193.06
379901,220,193.06
380001,220,193.49
380101,220,193.49
380201,220,193.49
380301,220,193.49
380401,220,193.06
380501,220,193.49
380601,220,193.49
380701,220,193.06
380801,220,193.49
380901,220,193.49
381001,220,193.49
381101,220,193.49
381201,220,193.49
381301,220,193.49
381401,220,193.49
381501,220,193.49
381601,220,193.49
381701,220,193.49
381801,220,193.49
381901,220,193.49
382001,220,193.49
382101,220,193.49
382201,220,193.49
382301,220,193.49
382401,220,193.49
382501,220,193.49
382601,220,193.49
382701,220,193.49
382801,220,193.92
382901,220,193.92
383001,220,193.92
383101,220,193.92
383201,220,193.92
383301,220,193.92
383401,220,193.92
383501,220,193.92
383601,220,193.92
383701,220,193.92
383801,220,193.92
383901,220,193.92
384001,220,193.92
384101,220,193.92
384201,220,193.92
384301,220,193.92
384401,220,193.92
384501,220,194.35
384601,220,193.92
384701,220,193.92
384801,220,193.92
384901,220,194.35
385001,220,194.35
385101,220,194.35
385201,220,194.35
385301,220,194.35
385401,220,194.35
385501,220,194.35
385601,220,194.35
385701,220,194.35
385801,220,194.35
385901,220,194.35
386001,220,194.35
386101,220,194.35
386201,220,194.35
386301,220,194.35
386401,220,194.35
386501,220,194.35
386601,220,194.35
386701,220,194.35
386801,220,194.35
386901,220,194.35
387001,220,194.35
387101,220,194.35
387201,220,194.35
387301,220,194.35
387401,220,194.35
387501,220,194.79
387601,220,194.79
387701,220,194.79
387801,220,194.79
387901,220,194.79
388001,220,194.79
388101,220,194.79
388201,220,194.79
388301,220,194.79
388401,220,194.79
388501,220,194.79
388601,220,194.79
388701,220,194.79
388801,220,194.79
388901,220,194.79
389001,220,194.79
389101,220,194.79
389201,220,194.79
389301,220,194.79
389401,220,194.79
389501,220,194.79
389601,220,194.79
389701,220,194.79
389801,220,195.23
389901,220,195.23
390001,220,194.79
390101,220,195.23
390201,220,195.23
390301,220,195.23
390401,220,195.23
390501,220,195.23
390601,220,195.23
390701,220,195.23
390801,220,195.23
390901,220,195.23
391001,220,195.23
391101,220,195.23
391201,220,195.23
391301,220,195.23
391401,220,195.23
391501,220,195.23
391601,220,195.23
391701,220,195.23
391801,220,195.23
391901,220,195.23
392001,220,195.23
392101,220,195.23
392201,220,195.67
392301,220,195.23
392401,220,195.23
392501,220,195.67
392601,220,195.67
392701,220,195.23
392801,220,195.67
392901,220,195.67
393001,220,195.67
393101,220,195.67
393201,220,195.67
393301,220,195.67
393401,220,195.67
393501,220,195.67
393601,220,195.67
393701,220,195.67
393801,220,195.67
393901,220,195.67
394001,220,195.67
394101,220,195.67
394201,220,195.67
394301,220,195.67
394401,220,195.67
394501,220,196.12
394601,220,196.12
394701,220,195.67
394801,220,195.67
394901,220,196.12
395001,220,196.12
395101,220,196.12
395201,220,196.12
395301,220,196.12
395401,220,196.12
395501,220,196.12
395601,220,196.12
395701,220,196.12
395801,220,196.12
395901,220,196.12
396001,220,196.12
396101,220,196.12
396201,220,196.12
396301,220,196.12
396401,220,196.12
396501,220,196.12
396601,220,196.12
396701,220,196.12
396801,220,196.12
396901,220,196.12
397001,220,196.12
397101,220,196.12
397201,220,196.12
397301,220,196.12
397401,220,196.12
397501,220,196.12
397601,220,196.12
397701,220,196.12
397801,220,196.12
397901,220,196.12
398001,220,196.57
398101,220,196.57
398201,220,196.12
398301,220,196.57
398401,220,196.57
398501,220,196.57
398601,220,196.57
398701,220,196.57
398801,220,196.57
398901,220,196.57
399001,220,196.57
399101,220,196.57
399201,220,196.57
399301,220,196.57
399401,220,196.57
399501,220,196.57
399601,220,196.57
399701,220,196.57
399801,220,196.57
399901,220,196.57
400001,220,196.57
400101,220,196.57
400201,220,196.57
400301,220,196.57
400401,220,196.57
400501,220,196.57
400601,220,196.57
400701,220,196.57
400801,220,196.57
400901,220,196.57
401001,220,196.57
401101,220,196.57
401201,220,196.57
401301,220,196.57
401401,220,196.57
401501,220,196.57
401601,220,196.57
401701,220,196.57
401801,220,197.02
401901,220,196.57
402001,220,196.57
402101,220,196.57
402201,220,196.57
402301,220,197.02
402401,220,197.02
402501,220,196.57
402601,220,197.02
402701,220,197.02
402801,220,196.57
402901,220,197.02
403001,220,197.02
403101,220,197.02
403201,220,197.02
403301,220,197.02
403401,220,197.02
403501,220,197.02
403601,220,197.02
403701,220,197.02
403801,220,197.02
403901,220,197.02
404001,220,197.02
404101,220,197.02
404201,220,197.02
404301,220,197.02
404401,220,197.02
404501,220,197.02
404601,220,197.02
404701,220,197.02
404801,220,197.02
404901,220,197.02
405001,220,197.02
405101,220,197.02
405201,220,197.02
405301,220,197.02
405401,220,197.02
405501,220,197.02
405601,220,197.02
405701,220,197.02
405801,220,197.02
405901,220,197.02
406001,220,197.48
406101,220,197.48
406201,220,197.48
406301,220,197.02
406401,220,197.48
406501,220,197.48
406601,220,197.02
406701,220,197.48
406801,220,197.48
406901,220,197.48
407001,220,197.48
407101,220,197.48
407201,220,197.48
407301,220,197.48
407401,220,197.48
407501,220,197.48
407601,220,197.48
407701,220,197.48
407801,220,197.48
407901,220,197.48
408001,220,197.48
408101,220,197.48
408201,220,197.48
408301,220,197.48
408401,220,197.48
408501,220,197.48
408601,220,197.48
408701,220,197.95
408801,220,197.48
408901,220,197.95
409001,220,197.48
409101,220,197.95
409201,220,197.48
409301,220,197.95
409401,220,197.95
409501,220,197.95
409601,220,197.48
409701,220,197.95
409801,220,197.95
409901,220,197.95
410001,220,197.48
410101,220,197.95
410201,220,197.95
410301,220,197.95
410401,220,197.95
410501,220,197.95
410601,220,197.95
410701,220,197.95
410801,220,197.95
410901,220,197.95
411001,220,197.95
411101,220,197.95
411201,220,197.95
411301,220,197.95
411401,220,197.95
411501,220,197.95
411601,220,197.95
411701,220,197.95
411801,220,197.95
411901,220,197.95
412001,220,197.95
412101,220,197.95
412201,220,197.95
412301,220,197.95
412401,220,198.41
412501,220,197.95
412601,220,197.95
412701,220,197.95
412801,220,198.41
412901,220,198.41
413001,220,198.41
413101,220,198.41
413201,220,198.41
413301,220,198.41
413401,220,198.41
413501,220,198.41
413601,220,198.41
413701,220,198.41
413801,220,198.41
413901,220,198.41
414001,220,198.41
414101,220,198.41
414201,220,198.41
414301,220,198.41
414401,220,198.41
414501,220,198.41
414601,220,198.41
414701,220,198.41
414801,220,198.41
414901,220,198.41
415001,220,198.41
415101,220,198.41
415201,220,198.41
415301,220,198.41
415401,220,198.41
415501,220,198.41
415601,220,198.41
415701,220,198.88
415801,220,198.41
415901,220,198.41
416001,220,198.41
416101,220,198.41
416201,220,198.88
416301,220,198.88
416401,220,198.88
416501,220,198.88
416601,220,198.88
416701,220,198.88
416801,220,198.88
416901,220,198.88
417001,220,198.88
417101,220,198.88
417201,220,198.88
417301,220,198.88
417401,220,198.88
417501,220,198.88
417601,220,198.88
417701,220,198.88
417801,220,198.88
417901,220,198.88
418001,220,198.88
418101,220,198.88
418201,220,198.88
418301,220,198.88
418401,220,198.88
418501,220,198.88
418601,220,198.88
418701,220,198.88
418801,220,198.88
418901,220,198.88
419001,220,198.88
419101,220,198.88
419201,220,198.88
419301,220,198.88
419401,220,198.88
419501,220,198.88
419601,220,198.88
419701,220,198.88
419801,220,198.88
419901,220,198.88
420001,220,198.88
420101,220,198.88
420201,220,198.88
420301,220,198.88
420401,220,198.88
420501,220,198.88
420601,220,198.88
420701,220,198.88
420801,220,198.88
420901,220,198.88
421001,220,198.88
421101,220,198.88
421201,220,198.88
421301,220,198.88
421401,220,198.88
421501,220,198.88
421601,220,199.36
421701,220,198.88
421801,220,199.36
421901,220,199.36
422001,220,198.88
422101,220,199.36
422201,220,199.36
422301,220,199.36
422401,220,199.36
422501,220,199.36
422601,220,199.36
422701,220,199.36
422801,220,199.36
422901,220,199.36
423001,220,199.36
423101,220,199.36
423201,220,199.36
423301,220,199.36
423401,220,199.36
423501,220,199.36
423601,220,199.36
423701,220,199.84
423801,220,199.36
423901,220,199.84
424001,220,199.36
424101,220,199.84
424201,220,199.84
424301,220,199.84
424401,220,199.84
424501,220,199.84
424601,220,199.84
424701,220,199.84
424801,220,199.84
424901,220,199.84
425001,220,199.84
425101,220,199.84
425201,220,199.84
425301,220,199.84
425401,220,199.84
425501,220,199.84
425601,220,199.84
425701,220,199.84
425801,220,199.84
425901,220,199.84
426001,220,199.84
426101,220,199.84
426201,220,199.84
426301,220,199.84
426401,220,199.84
426501,220,199.84
426601,220,199.84
426701,220,199.84
426801,220,199.84
426901,220,199.84
427001,220,199.84
427101,220,199.84
427201,220,200.32
427301,220,200.32
427401,220,200.32
427501,220,200.32
427601,220,200.32
427701,220,200.32
427801,220,200.32
427901,220,200.32
428001,220,200.32
428101,220,200.32
428201,220,200.32
428301,220,200.32
428401,220,200.32
428501,220,200.32
428601,220,200.32
428701,220,200.32
428801,220,200.32
428901,220,200.32
429001,220,200.32
429101,220,200.32
429201,220,200.32
429301,220,200.32
429401,220,200.32
429501,220,200.32
429601,220,200.32
429701,220,200.32
429801,220,200.32
429901,220,200.32
430001,220,200.32
430101,220,200.32
430201,220,200.32
430301,220,200.32
430401,220,200.32
430501,220,200.32
430601,220,200.32
430701,220,200.32
430801,220,200.32
430901,220,200.81
431001,220,200.32
431101,220,200.81
431201,220,200.32
431301,220,200.32
431401,220,200.81
431501,220,200.81
431601,220,200.81
431701,220,200.81
431801,220,200.81
431901,220,200.81
432001,220,200.81
432101,220,200.81
432201,220,200.81
432301,220,200.81
432401,220,200.81
432501,220,200.81
432601,220,200.81
432701,220,200.81
432801,220,200.81
432901,220,200.81
433001,220,200.81
433101,220,200.81
433201,220,200.81
433301,220,200.81
433401,220,200.81
433501,220,200.81
433601,220,200.81
433701,220,200.81
433801,220,200.81
433901,220,200.81
434001,220,200.81
434101,220,200.81
434201,220,200.81
434301,220,200.81
434401,220,201.30
434501,220,200.81
434601,220,201.30
434701,220,201.30
434801,220,200.81
434901,220,201.30
435001,220,201.30
435101,220,201.30
435201,220,201.30
435301,220,201.30
435401,220,201.30
435501,220,201.30
435601,220,201.30
435701,220,201.30
435801,220,201.30
435901,220,201.30
436001,220,201.30
436101,220,201.30
436201,220,201.30
436301,220,201.30
436401,220,201.30
436501,220,201.30
436601,220,201.30
436701,220,201.30
436801,220,201.30
436901,220,201.30
437001,220,201.30
437101,220,201.30
437201,220,201.30
437301,220,201.30
437401,220,201.30
437501,220,201.30
437601,220,201.30
437701,220,201.30
437801,220,201.30
437901,220,201.30
438001,220,201.30
438101,220,201.30
438201,220,201.30
438301,220,201.30
438401,220,201.30
438501,220,201.30
438601,220,201.30
438701,220,201.30
438801,220,201.30
438901,220,201.30
439001,220,201.30
439101,220,201.30
439201,220,201.30
439301,220,201.30
439401,220,201.30
439501,220,201.30
439601,220,201.30
439701,220,201.30
439801,220,201.30
439901,220,201.30
440001,220,201.79
440101,220,201.30
440201,220,201.30
440301,220,201.30
440401,220,201.79
440501,220,201.79
440601,220,201.79
440701,220,201.79
440801,220,201.79
440901,220,201.79
441001,220,201.79
441101,220,201.79
441201,220,201.79
441301,220,201.79
441401,220,201.79
441501,220,201.79
441601,220,201.79
441701,220,201.79
441801,220,201.79
441901,220,201.79
442001,220,201.79
442101,220,201.79
442201,220,201.79
442301,220,201.79
442401,220,201.79
442501,220,201.79
442601,220,201.79
442701,220,201.79
442801,220,201.79
442901,220,201.79
443001,220,201.79
443101,220,201.79
443201,220,201.79
443301,220,201.79
443401,220,201.79
443501,220,201.79
443601,220,201.79
443701,220,201.79
443801,220,201.79
443901,220,201.79
444001,220,201.79
444101,220,201.79
444201,220,202.29
444301,220,201.79
444401,220,201.79
444501,220,202.29
444601,220,202.29
444701,220,201.79
444801,220,201.79
444901,220,202.29
445001,220,202.29
445101,220,201.79
445201,220,202.29
445301,220,202.29
445401,220,202.29
445501,220,202.29
445601,220,202.29
445701,220,202.29
445801,220,202.29
445901,220,202.29
446001,220,202.29
446101,220,202.29
446201,220,202.29
446301,220,202.29
446401,220,202.29
446501,220,202.29
446601,220,202.29
446701,220,202.29
446801,220,202.29
446901,220,202.29
447001,220,202.29
447101,220,202.29
447201,220,202.29
447301,220,202.29
447401,220,202.29
447501,220,202.29
447601,220,202.29
447701,220,202.29
447801,220,202.29
447901,220,202.80
448001,220,202.29
448101,220,202.29
448201,220,202.80
448301,220,202.29
448401,220,202.80
448501,220,202.80
448601,220,202.80
448701,220,202.80
448801,220,202.80
448901,220,202.80
449001,220,202.80
449101,220,202.80
449201,220,202.80
449301,220,202.80
449401,220,202.80
449501,220,202.80
449601,220,202.80
449701,220,202.80
449801,220,202.80
449901,220,202.80
450001,220,202.80
450101,220,202.80
450201,220,202.80
450301,220,202.80
450401,220,202.80
450501,220,202.80
450601,220,202.80
450701,220,202.80
450801,220,202.80
450901,220,202.80
451001,220,202.80
451101,220,202.80
451201,220,202.80
451301,220,202.80
451401,220,202.80
451501,220,203.31
451601,220,202.80
451701,220,202.80
451801,220,202.80
451901,220,202.80
452001,220,202.80
452101,220,202.80
452201,220,203.31
452301,220,203.31
452401,220,203.31
452501,220,203.31
452601,220,202.80
452701,220,202.80
452801,220,203.31
452901,220,203.31
453001,220,203.31
453101,220,203.31
453201,220,203.31
453301,220,203.31
453401,220,203.31
453501,220,203.31
453601,220,203.31
453701,220,203.31
453801,220,203.31
453901,220,203.31
454001,220,203.31
454101,220,203.31
454201,220,203.31
454301,220,203.31
454401,220,203.31
454501,220,203.31
454601,220,203.31
454701,220,203.31
454801,220,203.31
454901,220,203.31
455001,220,203.31
455101,220,203.31
455201,220,203.31
455301,220,203.31
455401,220,203.31
455501,220,203.31
455601,220,203.31
455701,220,203.31
455801,220,203.31
455901,220,203.82
456001,220,203.31
456101,220,203.31
456201,220,203.31
456301,220,203.31
456401,220,203.31
456501,220,203.31
456601,220,203.31
456701,220,203.82
456801,220,203.31
456901,220,203.82
457001,220,203.82
457101,220,203.82
457201,220,203.82
457301,220,203.82
457401,220,203.82
457501,220,203.82
457601,220,203.82
457701,220,203.82
457801,220,203.82
457901,220,203.82
458001,220,203.82
458101,220,203.31
458201,220,203.82
458301,220,203.82
458401,220,203.82
458501,220,203.82
458601,220,203.82
458701,220,203.82
458801,220,203.82
458901,220,203.82
459001,220,203.82
459101,220,203.82
459201,220,203.82
459301,220,203.82
459401,220,203.82
459501,220,203.82
459601,220,203.82
459701,220,203.82
459801,220,203.82
459901,220,203.82
460001,220,203.82
460101,220,203.82
460201,220,203.82
460301,220,203.82
460401,220,203.82
460501,220,203.82
460601,220,203.82
460701,220,203.82
460801,220,204.34
460901,220,204.34
461001,220,203.82
461101,220,204.34
461201,220,204.34
461301,220,204.34
461401,220,203.82
461501,220,204.34
461601,220,204.34
461701,220,203.82
461801,220,204.34
461901,220,204.34
462001,220,204.34
462101,220,204.34
462201,220,204.34
462301,220,204.34
462401,220,204.34
462501,220,204.34
462601,220,204.34
462701,220,204.34
462801,220,204.34
462901,220,204.34
463001,220,204.34
463101,220,204.34
463201,220,204.34
463301,220,204.34
463401,220,204.34
463501,220,204.34
463601,220,204.34
463701,220,204.34
463801,220,204.34
463901,220,204.87
464001,220,204.34
464101,220,204.34
464201,220,204.34
464301,220,204.87
464401,220,204.87
464501,220,204.87
464601,220,204.87
464701,220,204.87
