t_ms,pwm_heater,temp_C
155301,180,110.45
155401,180,110.45
155501,180,110.59
155601,180,110.59
155701,180,110.59
155801,180,110.73
155901,180,110.73
156001,180,110.73
156101,180,110.73
156201,180,110.87
156301,180,110.87
156401,180,111.01
156501,180,111.01
156601,180,111.01
156701,180,111.01
156801,180,111.15
156901,180,111.15
157001,180,111.15
157101,180,111.15
157201,180,111.29
157301,180,111.29
157401,180,111.29
157501,180,111.29
157601,180,111.43
157701,180,111.43
157801,180,111.43
157901,180,111.43
158001,180,111.57
158101,180,111.57
158201,180,111.57
158301,180,111.57
158401,180,111.71
158501,180,111.71
158601,180,111.71
158701,180,111.86
158801,180,111.86
158901,180,111.86
159001,180,111.86
159101,180,111.86
159201,180,112.00
159301,180,112.00
159401,180,112.14
159501,180,112.14
159601,180,112.14
159701,180,112.14
159801,180,112.28
159901,180,112.28
160001,180,112.28
160101,180,112.28
160201,180,112.42
160301,180,112.42
160401,180,112.42
160501,180,112.56
160601,180,112.56
160701,180,112.56
160801,180,112.56
160901,180,112.70
161001,180,112.70
161101,180,112.70
161201,180,112.85
161301,180,112.85
161401,180,112.85
161501,180,112.85
161601,180,112.99
161701,180,112.99
161801,180,112.99
161901,180,113.13
162001,180,113.13
162101,180,113.13
162201,180,113.27
162301,180,113.27
162401,180,113.27
162501,180,113.27
162601,180,113.41
162701,180,113.41
162801,180,113.41
162901,180,113.41
163001,180,113.56
163101,180,113.56
163201,180,113.56
163301,180,113.70
163401,180,113.70
163501,180,113.70
163601,180,113.84
163701,180,113.84
163801,180,113.84
163901,180,113.98
164001,180,113.98
164101,180,113.98
164201,180,113.98
164301,180,114.12
164401,180,114.12
164501,180,114.12
164601,180,114.27
164701,180,114.27
164801,180,114.27
164901,180,114.41
165001,180,114.41
165101,180,114.41
165201,180,114.41
165301,180,114.55
165401,180,114.55
165501,180,114.55
165601,180,114.55
165701,180,114.70
165801,180,114.70
165901,180,114.70
166001,180,114.84
166101,180,114.84
166201,180,114.84
166301,180,114.84
166401,180,114.98
166501,180,114.98
166601,180,114.98
166701,180,115.13
166801,180,115.13
166901,180,115.13
167001,180,115.13
167101,180,115.27
167201,180,115.13
167301,180,115.27
167401,180,115.27
167501,180,115.41
167601,180,115.41
167701,180,115.41
167801,180,115.56
167901,180,115.56
168001,180,115.56
168101,180,115.56
168201,180,115.70
168301,180,115.70
168401,180,115.70
168501,180,115.70
168601,180,115.70
168701,180,115.84
168801,180,115.84
168901,180,115.99
169001,180,115.99
169101,180,115.99
169201,180,115.99
169301,180,116.13
169401,180,116.13
169501,180,116.13
169601,180,116.28
169701,180,116.28
169801,180,116.28
169901,180,116.28
170001,180,116.42
170101,180,116.42
170201,180,116.42
170301,180,116.42
170401,180,116.56
170501,180,116.56
170601,180,116.56
170701,180,116.56
170801,180,116.71
170901,180,116.71
171001,180,116.71
171101,180,116.71
171201,180,116.85
171301,180,116.85
171401,180,116.85
171501,180,116.85
171601,180,117.00
171701,180,117.00
171801,180,117.00
171901,180,117.14
172001,180,117.00
172101,180,117.14
172201,180,117.14
172301,180,117.14
172401,180,117.29
172501,180,117.29
172601,180,117.29
172701,180,117.43
172801,180,117.43
172901,180,117.43
173001,180,117.43
173101,180,117.58
173201,180,117.58
173301,180,117.58
173401,180,117.58
173501,180,117.72
173601,180,117.72
173701,180,117.72
173801,180,117.72
173901,180,117.87
174001,180,117.87
174101,180,117.87
174201,180,117.87
174301,180,118.01
174401,180,118.01
174501,180,118.01
174601,180,118.16
174701,180,118.16
174801,180,118.16
174901,180,118.16
175001,180,118.31
175101,180,118.31
175201,180,118.31
175301,180,118.31
175401,180,118.45
175501,180,118.45
175601,180,118.45
175701,180,118.45
175801,180,118.60
175901,180,118.60
176001,180,118.60
176101,180,118.60
176201,180,118.60
176301,180,118.75
176401,180,118.75
176501,180,118.75
176601,180,118.89
176701,180,118.89
176801,180,118.89
176901,180,118.89
177001,180,118.89
177101,180,119.04
177201,180,119.04
177301,180,119.04
177401,180,119.19
177501,180,119.19
177601,180,119.19
177701,180,119.19
177801,180,119.19
177901,180,119.33
178001,180,119.33
178101,180,119.33
178201,180,119.48
178301,180,119.48
178401,180,119.48
178501,180,119.48
178601,180,119.63
178701,180,119.63
178801,180,119.63
178901,180,119.63
179001,180,119.63
179101,180,119.63
179201,180,119.77
179301,180,119.77
179401,180,119.77
179501,180,119.77
179601,180,119.92
179701,180,119.92
179801,180,119.92
179901,180,119.92
180001,180,119.92
180101,180,120.07
180201,180,120.07
180301,180,120.07
180401,180,120.07
180501,180,120.22
180601,180,120.22
180701,180,120.22
180801,180,120.22
180901,180,120.36
181001,180,120.36
181101,180,120.36
181201,180,120.36
181301,180,120.51
181401,180,120.51
181501,180,120.51
181601,180,120.51
181701,180,120.66
181801,180,120.66
181901,180,120.66
182001,180,120.66
182101,180,120.81
182201,180,120.81
182301,180,120.81
182401,180,120.81
182501,180,120.81
182601,180,120.96
182701,180,120.96
182801,180,120.96
182901,180,120.96
183001,180,121.11
183101,180,121.11
183201,180,121.11
183301,180,121.11
183401,180,121.26
183501,180,121.26
183601,180,121.26
183701,180,121.26
183801,180,121.26
183901,180,121.41
184001,180,121.41
184101,180,121.41
184201,180,121.55
184301,180,121.55
184401,180,121.55
184501,180,121.55
184601,180,121.55
184701,180,121.70
184801,180,121.70
184901,180,121.70
185001,180,121.85
185101,180,121.85
185201,180,121.85
185301,180,121.85
185401,180,122.00
185501,180,122.00
185601,180,122.00
185701,180,122.00
185801,180,122.15
185901,180,122.15
186001,180,122.15
186101,180,122.15
186201,180,122.30
186301,180,122.30
186401,180,122.30
186501,180,122.30
186601,180,122.30
186701,180,122.45
186801,180,122.45
186901,180,122.45
187001,180,122.45
187101,180,122.45
187201,180,122.60
187301,180,122.60
187401,180,122.60
187501,180,122.60
187601,180,122.75
187701,180,122.75
187801,180,122.75
187901,180,122.75
188001,180,122.91
188101,180,122.91
188201,180,122.91
188301,180,122.91
188401,180,122.91
188501,180,123.06
188601,180,123.06
188701,180,123.06
188801,180,123.21
188901,180,123.21
189001,180,123.21
189101,180,123.21
189201,180,123.36
189301,180,123.36
189401,180,123.36
189501,180,123.36
189601,180,123.36
189701,180,123.36
189801,180,123.51
189901,180,123.51
190001,180,123.51
190101,180,123.51
190201,180,123.51
190301,180,123.51
190401,180,123.66
190501,180,123.66
190601,180,123.66
190701,180,123.66
190801,180,123.81
190901,180,123.81
191001,180,123.81
191101,180,123.81
191201,180,123.97
191301,180,123.97
191401,180,123.97
191501,180,123.97
191601,180,123.97
191701,180,124.12
191801,180,124.12
191901,180,124.12
192001,180,124.12
192101,180,124.12
192201,180,124.27
192301,180,124.27
192401,180,124.27
192501,180,124.27
192601,180,124.42
192701,180,124.42
192801,180,124.42
192901,180,124.42
193001,180,124.42
193101,180,124.42
193201,180,124.58
193301,180,124.42
193401,180,124.58
193501,180,124.73
193601,180,124.73
193701,180,124.73
193801,180,124.73
193901,180,124.73
194001,180,124.73
194101,180,124.88
194201,180,124.88
194301,180,124.88
194401,180,124.88
194501,180,125.04
194601,180,125.04
194701,180,125.04
194801,180,125.04
194901,180,125.04
195001,180,125.04
195101,180,125.19
195201,180,125.19
195301,180,125.19
195401,180,125.19
195501,180,125.35
195601,180,125.35
195701,180,125.35
195801,180,125.35
195901,180,125.35
196001,180,125.50
196101,180,125.50
196201,180,125.50
196301,180,125.50
196401,180,125.65
196501,180,125.65
196601,180,125.65
196701,180,125.81
196801,180,125.65
196901,180,125.81
197001,180,125.81
197101,180,125.81
197201,180,125.96
197301,180,125.96
197401,180,125.96
197501,180,125.96
197601,180,125.96
197701,180,125.96
197801,180,126.12
197901,180,126.12
198001,180,126.12
198101,180,126.12
198201,180,126.27
198301,180,126.27
198401,180,126.27
198501,180,126.27
198601,180,126.27
198701,180,126.43
198801,180,126.43
198901,180,126.43
199001,180,126.58
199101,180,126.58
199201,180,126.58
199301,180,126.58
199401,180,126.58
199501,180,126.58
199601,180,126.74
199701,180,126.74
199801,180,126.74
199901,180,126.74
200001,180,126.74
200101,180,126.90
200201,180,126.90
200301,180,126.90
200401,180,126.90
200501,180,126.90
200601,180,127.05
200701,180,127.05
200801,180,127.05
200901,180,127.05
201001,180,127.05
201101,180,127.21
201201,180,127.21
201301,180,127.21
201401,180,127.21
201501,180,127.21
201601,180,127.21
201701,180,127.37
201801,180,127.37
201901,180,127.52
202001,180,127.52
202101,180,127.52
202201,180,127.52
202301,180,127.52
202401,180,127.52
202501,180,127.68
202601,180,127.68
202701,180,127.68
202801,180,127.68
202901,180,127.68
203001,180,127.84
203101,180,127.84
203201,180,127.84
203301,180,127.84
203401,180,127.99
203501,180,127.99
203601,180,127.99
203701,180,127.99
203801,180,127.99
203901,180,128.15
204001,180,128.15
204101,180,128.15
204201,180,128.15
204301,180,128.15
204401,180,128.31
204501,180,128.31
204601,180,128.31
204701,180,128.31
204801,180,128.31
204901,180,128.47
205001,180,128.47
205101,180,128.47
205201,180,128.47
205301,180,128.63
205401,180,128.63
205501,180,128.63
205601,180,128.63
205701,180,128.63
205801,180,128.63
205901,180,128.79
206001,180,128.79
206101,180,128.79
206201,180,128.79
206301,180,128.79
206401,180,128.95
206501,180,128.95
206601,180,128.95
206701,180,128.95
206801,180,128.95
206901,180,129.11
207001,180,129.11
207101,180,129.11
207201,180,129.11
207301,180,129.11
207401,180,129.26
207501,180,129.26
207601,180,129.26
207701,180,129.26
207801,180,129.26
207901,180,129.26
208001,180,129.42
208101,180,129.42
208201,180,129.42
208301,180,129.42
208401,180,129.42
208501,180,129.58
208601,180,129.58
208701,180,129.58
208801,180,129.58
208901,180,129.58
209001,180,129.75
209101,180,129.75
209201,180,129.75
209301,180,129.75
209401,180,129.75
209501,180,129.91
209601,180,129.91
209701,180,129.91
209801,180,129.91
209901,180,130.07
210001,180,130.07
210101,180,130.07
210201,180,130.07
210301,180,130.07
210401,180,130.07
210501,180,130.07
210601,180,130.07
210701,180,130.23
210801,180,130.23
210901,180,130.23
211001,180,130.23
211101,180,130.39
211201,180,130.39
211301,180,130.39
211401,180,130.39
211501,180,130.39
211601,180,130.39
211701,180,130.55
211801,180,130.55
211901,180,130.55
212001,180,130.55
212101,180,130.71
212201,180,130.71
212301,180,130.71
212401,180,130.71
212501,180,130.71
212601,180,130.71
212701,180,130.71
212801,180,130.88
212901,180,130.88
213001,180,130.88
213101,180,130.88
213201,180,130.88
213301,180,131.04
213401,180,131.04
213501,180,131.04
213601,180,131.04
213701,180,131.04
213801,180,131.20
213901,180,131.04
214001,180,131.20
214101,180,131.20
214201,180,131.20
214301,180,131.20
214401,180,131.36
214501,180,131.36
214601,180,131.36
214701,180,131.36
214801,180,131.36
214901,180,131.36
215001,180,131.53
215101,180,131.36
215201,180,131.53
215301,180,131.53
215401,180,131.53
215501,180,131.53
215601,180,131.53
215701,180,131.53
215801,180,131.53
215901,180,131.69
216001,180,131.69
216101,180,131.69
216201,180,131.69
216301,180,131.69
216401,180,131.85
216501,180,131.85
216601,180,131.85
216701,180,131.85
216801,180,131.85
216901,180,132.02
217001,180,132.02
217101,180,132.02
217201,180,132.02
217301,180,132.02
217401,180,132.02
217501,180,132.18
217601,180,132.18
217701,180,132.18
217801,180,132.18
217901,180,132.18
218001,180,132.35
218101,180,132.35
218201,180,132.35
218301,180,132.35
218401,180,132.35
218501,180,132.35
218601,180,132.51
218701,180,132.51
218801,180,132.51
218901,180,132.51
219001,180,132.51
219101,180,132.68
219201,180,132.68
219301,180,132.68
219401,180,132.68
219501,180,132.68
219601,180,132.84
219701,180,132.84
219801,180,132.84
219901,180,132.84
220001,180,132.84
220101,180,133.01
220201,180,133.01
220301,180,133.01
220401,180,133.01
220501,180,133.01
220601,180,133.18
220701,180,133.18
220801,180,133.18
220901,180,133.18
221001,180,133.18
221101,180,133.18
221201,180,133.34
221301,180,133.34
221401,180,133.34
221501,180,133.34
221601,180,133.34
221701,180,133.51
221801,180,133.51
221901,180,133.51
222001,180,133.51
222101,180,133.68
222201,180,133.68
222301,180,133.68
222401,180,133.68
222501,180,133.68
222601,180,133.68
222701,180,133.84
222801,180,133.84
222901,180,133.84
223001,180,133.84
223101,180,134.01
223201,180,133.84
223301,180,134.01
223401,180,134.01
223501,180,134.01
223601,180,134.18
223701,180,134.01
223801,180,134.18
223901,180,134.18
224001,180,134.18
224101,180,134.18
224201,180,134.35
224301,180,134.35
224401,180,134.35
224501,180,134.35
224601,180,134.35
224701,180,134.52
224801,180,134.52
224901,180,134.52
225001,180,134.52
225101,180,134.52
225201,180,134.52
225301,180,134.52
225401,180,134.69
225501,180,134.69
225601,180,134.69
225701,180,134.69
225801,180,134.69
225901,180,134.69
226001,180,134.85
226101,180,134.85
226201,180,134.85
226301,180,134.85
226401,180,134.85
226501,180,135.02
226601,180,135.02
226701,180,135.02
226801,180,135.02
226901,180,135.02
227001,180,135.02
227101,180,135.19
227201,180,135.19
227301,180,135.19
227401,180,135.19
227501,180,135.19
227601,180,135.19
227701,180,135.19
227801,180,135.36
227901,180,135.36
228001,180,135.36
228101,180,135.36
228201,180,135.36
228301,180,135.54
228401,180,135.54
228501,180,135.54
228601,180,135.54
228701,180,135.54
228801,180,135.54
228901,180,135.54
229001,180,135.54
229101,180,135.71
229201,180,135.71
229301,180,135.71
229401,180,135.71
229501,180,135.71
229601,180,135.88
229701,180,135.88
229801,180,135.88
229901,180,135.88
230001,180,135.88
230101,180,135.88
230201,180,136.05
230301,180,136.05
230401,180,136.05
230501,180,136.05
230601,180,136.05
230701,180,136.05
230801,180,136.05
230901,180,136.22
231001,180,136.22
231101,180,136.22
231201,180,136.22
231301,180,136.22
231401,180,136.22
231501,180,136.39
231601,180,136.39
231701,180,136.39
231801,180,136.39
231901,180,136.39
232001,180,136.57
232101,180,136.57
232201,180,136.57
232301,180,136.57
232401,180,136.57
232501,180,136.57
232601,180,136.74
232701,180,136.74
232801,180,136.74
232901,180,136.74
233001,180,136.74
233101,180,136.91
233201,180,136.91
233301,180,136.91
233401,180,136.91
233501,180,136.91
233601,180,137.09
233701,180,137.09
233801,180,136.91
233901,180,137.09
234001,180,137.09
234101,180,137.09
234201,180,137.26
234301,180,137.09
234401,180,137.26
234501,180,137.26
234601,180,137.26
234701,180,137.26
234801,180,137.26
234901,180,137.44
235001,180,137.44
235101,180,137.44
235201,180,137.44
235301,180,137.44
235401,180,137.44
235501,180,137.44
235601,180,137.44
235701,180,137.61
235801,180,137.61
235901,180,137.61
236001,180,137.61
236101,180,137.61
236201,180,137.79
236301,180,137.79
236401,180,137.79
236501,180,137.79
236601,180,137.79
236701,180,137.79
236801,180,137.96
236901,180,137.96
237001,180,137.96
237101,180,137.96
237201,180,137.96
237301,180,137.96
237401,180,138.14
237501,180,138.14
237601,180,138.14
237701,180,138.14
237801,180,138.14
237901,180,138.14
238001,180,138.14
238101,180,138.14
238201,180,138.31
238301,180,138.31
238401,180,138.31
238501,180,138.31
238601,180,138.31
238701,180,138.49
238801,180,138.49
238901,180,138.49
239001,180,138.49
239101,180,138.49
239201,180,138.49
239301,180,138.67
239401,180,138.67
239501,180,138.67
239601,180,138.67
239701,180,138.67
239801,180,138.67
239901,180,138.67
240001,180,138.67
240101,180,138.67
240201,180,138.84
240301,180,138.84
240401,180,138.84
240501,180,138.84
240601,180,138.84
240701,180,138.84
240801,180,138.84
240901,180,139.02
241001,180,139.02
241101,180,139.02
241201,180,139.02
241301,180,139.02
241401,180,139.02
241501,180,139.02
241601,180,139.20
241701,180,139.02
241801,180,139.20
241901,180,139.20
242001,180,139.20
242101,180,139.20
242201,180,139.20
242301,180,139.20
242401,180,139.38
242501,180,139.38
242601,180,139.38
242701,180,139.38
242801,180,139.38
242901,180,139.38
243001,180,139.38
243101,180,139.56
243201,180,139.56
243301,180,139.56
243401,180,139.56
243501,180,139.56
243601,180,139.56
243701,180,139.74
243801,180,139.74
243901,180,139.74
244001,180,139.74
244101,180,139.74
244201,180,139.74
244301,180,139.74
244401,180,139.92
244501,180,139.92
244601,180,139.92
244701,180,139.92
244801,180,139.92
244901,180,139.92
245001,180,139.92
245101,180,140.10
245201,180,140.10
245301,180,140.10
245401,180,140.10
245501,180,140.10
245601,180,140.10
245701,180,140.10
245801,180,140.10
245901,180,140.28
246001,180,140.28
246101,180,140.28
246201,180,140.28
246301,180,140.28
246401,180,140.46
246501,180,140.46
246601,180,140.46
246701,180,140.46
246801,180,140.46
246901,180,140.46
247001,180,140.46
247101,180,140.46
247201,180,140.46
247301,180,140.64
247401,180,140.64
247501,180,140.64
247601,180,140.64
247701,180,140.64
247801,180,140.64
247901,180,140.64
248001,180,140.82
248101,180,140.82
248201,180,140.82
248301,180,140.82
248401,180,140.82
248501,180,140.82
248601,180,141.00
248701,180,141.00
248801,180,141.00
248901,180,141.00
249001,180,141.00
249101,180,141.00
249201,180,141.00
249301,180,141.19
249401,180,141.19
249501,180,141.19
249601,180,141.19
249701,180,141.19
249801,180,141.19
249901,180,141.19
250001,180,141.37
250101,180,141.37
250201,180,141.37
250301,180,141.37
250401,180,141.37
250501,180,141.37
250601,180,141.37
250701,180,141.37
250801,180,141.37
250901,180,141.55
251001,180,141.37
251101,180,141.55
251201,180,141.55
251301,180,141.55
251401,180,141.55
251501,180,141.55
251601,180,141.74
251701,180,141.74
251801,180,141.74
251901,180,141.74
252001,180,141.74
252101,180,141.92
252201,180,141.92
252301,180,141.74
252401,180,141.92
252501,180,141.92
252601,180,141.92
252701,180,141.92
252801,180,141.92
252901,180,141.92
253001,180,142.11
253101,180,142.11
253201,180,142.11
253301,180,142.11
253401,180,142.11
253501,180,142.11
253601,180,142.11
253701,180,142.11
253801,180,142.29
253901,180,142.29
254001,180,142.29
254101,180,142.29
254201,180,142.29
254301,180,142.29
254401,180,142.48
254501,180,142.48
254601,180,142.48
254701,180,142.48
254801,180,142.48
254901,180,142.67
255001,180,142.67
255101,180,142.67
255201,180,142.67
255301,180,142.67
255401,180,142.67
255501,180,142.67
255601,180,142.67
255701,180,142.85
255801,180,142.85
255901,180,142.85
256001,180,142.85
256101,180,142.85
256201,180,142.85
256301,180,143.04
256401,180,143.04
256501,180,143.04
256601,180,143.04
256701,180,143.04
256801,180,143.04
256901,180,143.04
257001,180,143.23
257101,180,143.23
257201,180,143.23
257301,180,143.23
257401,180,143.23
257501,180,143.23
257601,180,143.23
257701,180,143.41
257801,180,143.41
257901,180,143.41
258001,180,143.41
258101,180,143.41
258201,180,143.41
258301,180,143.41
258401,180,143.60
258501,180,143.60
258601,180,143.60
258701,180,143.60
258801,180,143.60
258901,180,143.60
259001,180,143.60
259101,180,143.79
259201,180,143.79
259301,180,143.79
259401,180,143.79
259501,180,143.79
259601,180,143.79
259701,180,143.98
259801,180,143.79
259901,180,143.98
260001,180,143.98
260101,180,143.98
260201,180,143.98
260301,180,143.98
260401,180,144.17
260501,180,143.98
260601,180,144.17
260701,180,144.17
260801,180,144.17
260901,180,144.17
261001,180,144.17
261101,180,144.17
261201,180,144.36
261301,180,144.17
261401,180,144.36
261501,180,144.36
261601,180,144.36
261701,180,144.36
261801,180,144.36
261901,180,144.36
262001,180,144.36
262101,180,144.36
262201,180,144.36
262301,180,144.55
262401,180,144.55
262501,180,144.55
262601,180,144.55
262701,180,144.55
262801,180,144.55
262901,180,144.55
263001,180,144.74
263101,180,144.74
263201,180,144.74
263301,180,144.74
263401,180,144.74
263501,180,144.74
263601,180,144.74
263701,180,144.94
263801,180,144.74
263901,180,144.94
264001,180,144.94
264101,180,144.94
264201,180,144.94
264301,180,144.94
264401,180,144.94
264501,180,144.94
264601,180,145.13
264701,180,145.13
264801,180,145.13
264901,180,145.13
265001,180,145.13
265101,180,145.13
265201,180,145.13
265301,180,145.13
265401,180,145.32
265501,180,145.13
265601,180,145.32
265701,180,145.32
265801,180,145.32
265901,180,145.32
266001,180,145.32
266101,180,145.32
266201,180,145.32
266301,180,145.32
266401,180,145.32
266501,180,145.32
266601,180,145.52
266701,180,145.52
266801,180,145.52
266901,180,145.52
267001,180,145.52
267101,180,145.52
267201,180,145.52
267301,180,145.52
267401,180,145.71
267501,180,145.71
267601,180,145.71
267701,180,145.71
267801,180,145.71
267901,180,145.71
268001,180,145.71
268101,180,145.71
268201,180,145.71
268301,180,145.90
268401,180,145.90
268501,180,145.90
268601,180,145.90
268701,180,145.90
268801,180,145.90
268901,180,145.90
269001,180,146.10
269101,180,145.90
269201,180,145.90
269301,180,146.10
269401,180,146.10
269501,180,146.10
269601,180,146.10
269701,180,146.10
269801,180,146.10
269901,180,146.10
270001,180,146.10
270101,180,146.10
270201,180,146.10
270301,180,146.29
270401,180,146.29
270501,180,146.29
270601,180,146.29
270701,180,146.29
270801,180,146.29
270901,180,146.29
271001,180,146.49
271101,180,146.29
271201,180,146.49
271301,180,146.49
271401,180,146.49
271501,180,146.49
271601,180,146.49
271701,180,146.49
271801,180,146.49
271901,180,146.49
272001,180,146.69
272101,180,146.69
272201,180,146.69
272301,180,146.69
272401,180,146.69
272501,180,146.69
272601,180,146.69
272701,180,146.69
272801,180,146.69
272901,180,146.88
273001,180,146.88
273101,180,146.88
273201,180,146.88
273301,180,146.88
273401,180,146.88
273501,180,146.88
273601,180,147.08
273701,180,147.08
273801,180,147.08
273901,180,147.08
274001,180,147.08
274101,180,147.08
274201,180,147.28
274301,180,147.28
274401,180,147.28
274501,180,147.28
274601,180,147.28
274701,180,147.28
274801,180,147.28
274901,180,147.28
275001,180,147.48
275101,180,147.28
275201,180,147.48
275301,180,147.48
275401,180,147.48
275501,180,147.48
275601,180,147.48
275701,180,147.48
275801,180,147.48
275901,180,147.68
276001,180,147.68
276101,180,147.68
276201,180,147.68
276301,180,147.68
276401,180,147.68
276501,180,147.68
276601,180,147.68
276701,180,147.88
276801,180,147.88
276901,180,147.88
277001,180,147.88
277101,180,147.88
277201,180,147.88
277301,180,147.88
277401,180,147.88
277501,180,147.88
277601,180,148.08
277701,180,147.88
277801,180,148.08
277901,180,148.08
278001,180,148.08
278101,180,148.08
278201,180,148.08
278301,180,148.28
278401,180,148.28
278501,180,148.28
278601,180,148.28
278701,180,148.28
278801,180,148.28
278901,180,148.28
279001,180,148.28
279101,180,148.28
279201,180,148.48
279301,180,148.48
279401,180,148.48
279501,180,148.48
279601,180,148.48
279701,180,148.48
279801,180,148.48
279901,180,148.48
280001,180,148.68
280101,180,148.48
280201,180,148.48
280301,180,148.68
280401,180,148.68
280501,180,148.68
280601,180,148.68
280701,180,148.68
280801,180,148.89
280901,180,148.68
281001,180,148.68
281101,180,148.89
281201,180,148.68
281301,180,148.89
281401,180,148.89
281501,180,148.89
281601,180,148.89
281701,180,148.89
281801,180,148.89
281901,180,148.89
282001,180,148.89
282101,180,148.89
282201,180,149.09
282301,180,149.09
282401,180,149.09
282501,180,149.09
282601,180,149.09
282701,180,149.09
282801,180,149.09
282901,180,149.29
283001,180,149.29
283101,180,149.29
283201,180,149.29
283301,180,149.29
283401,180,149.29
283501,180,149.29
283601,180,149.29
283701,180,149.29
283801,180,149.29
283901,180,149.50
284001,180,149.50
284101,180,149.50
284201,180,149.50
284301,180,149.50
284401,180,149.50
284501,180,149.50
284601,180,149.50
284701,180,149.50
284801,180,149.50
284901,180,149.70
285001,180,149.70
285101,180,149.70
285201,180,149.70
285301,180,149.70
285401,180,149.91
285501,180,149.70
285601,180,149.70
285701,180,149.70
285801,180,149.70
285901,180,149.91
286001,180,149.91
286101,180,149.91
286201,180,149.91
286301,180,149.91
286401,180,149.91
286501,180,149.91
286601,180,150.11
286701,180,150.11
286801,180,150.11
286901,180,150.11
287001,180,150.11
287101,180,150.11
287201,180,150.32
287301,180,150.11
287401,180,150.11
287501,180,150.11
287601,180,150.11
287701,180,150.32
287801,180,150.32
287901,180,150.32
288001,180,150.32
288101,180,150.32
288201,180,150.32
288301,180,150.32
288401,180,150.32
288501,180,150.53
288601,180,150.53
288701,180,150.53
288801,180,150.53
288901,180,150.53
289001,180,150.53
289101,180,150.53
289201,180,150.53
289301,180,150.74
289401,180,150.74
289501,180,150.74
289601,180,150.74
289701,180,150.74
289801,180,150.74
289901,180,150.74
290001,180,150.74
290101,180,150.74
290201,180,150.74
290301,180,150.74
290401,180,150.74
290501,180,150.74
290601,180,150.74
290701,180,150.95
290801,180,150.74
290901,180,150.74
291001,180,150.95
291101,180,150.95
291201,180,150.95
291301,180,150.95
291401,180,150.95
291501,180,150.95
291601,180,150.95
291701,180,151.16
291801,180,151.16
291901,180,151.16
292001,180,151.16
292101,180,151.16
292201,180,151.16
292301,180,151.16
292401,180,151.16
292501,180,151.16
292601,180,151.37
292701,180,151.37
292801,180,151.16
292901,180,151.37
293001,180,151.37
293101,180,151.37
293201,180,151.37
293301,180,151.37
293401,180,151.37
293501,180,151.37
293601,180,151.37
293701,180,151.37
293801,180,151.58
293901,180,151.58
294001,180,151.58
294101,180,151.58
294201,180,151.58
294301,180,151.58
294401,180,151.58
294501,180,151.58
294601,180,151.58
294701,180,151.58
294801,180,151.58
294901,180,151.79
295001,180,151.58
295101,180,151.79
295201,180,151.79
295301,180,151.79
295401,180,151.79
295501,180,151.79
295601,180,151.79
295701,180,151.79
295801,180,151.79
295901,180,151.79
296001,180,152.00
296101,180,151.79
296201,180,152.00
296301,180,152.00
296401,180,152.00
296501,180,152.00
296601,180,152.00
296701,180,152.00
296801,180,152.00
296901,180,152.00
297001,180,152.21
297101,180,152.21
297201,180,152.21
297301,180,152.21
297401,180,152.21
297501,180,152.21
297601,180,152.21
297701,180,152.21
297801,180,152.21
297901,180,152.21
298001,180,152.21
298101,180,152.21
298201,180,152.43
298301,180,152.43
298401,180,152.43
298501,180,152.43
298601,180,152.43
298701,180,152.43
298801,180,152.43
298901,180,152.43
299001,180,152.43
299101,180,152.43
299201,180,152.64
299301,180,152.64
299401,180,152.43
299501,180,152.64
299601,180,152.64
299701,180,152.64
299801,180,152.64
299901,180,152.64
300001,180,152.64
300101,180,152.64
300201,180,152.64
300301,180,152.64
300401,180,152.86
300501,180,152.64
300601,180,152.86
300701,180,152.86
300801,180,152.86
300901,180,152.86
301001,180,152.86
301101,180,152.86
301201,180,152.86
301301,180,152.86
301401,180,152.86
301501,180,152.86
301601,180,152.86
301701,180,153.07
301801,180,153.07
301901,180,153.07
302001,180,153.07
302101,180,153.07
302201,180,153.07
302301,180,153.07
302401,180,153.07
302501,180,153.07
302601,180,153.07
302701,180,153.07
302801,180,153.07
302901,180,153.07
303001,180,153.07
303101,180,153.07
303201,180,153.29
303301,180,153.29
303401,180,153.29
303501,180,153.29
303601,180,153.29
303701,180,153.29
303801,180,153.29
303901,180,153.29
304001,180,153.29
304101,180,153.29
304201,180,153.29
304301,180,153.29
304401,180,153.29
304501,180,153.50
304601,180,153.50
304701,180,153.50
304801,180,153.50
304901,180,153.50
305001,180,153.50
305101,180,153.50
305201,180,153.72
305301,180,153.50
305401,180,153.72
305501,180,153.50
305601,180,153.72
305701,180,153.72
305801,180,153.72
305901,180,153.72
306001,180,153.72
306101,180,153.72
306201,180,153.72
306301,180,153.72
306401,180,153.72
306501,180,153.72
306601,180,153.72
306701,180,153.72
306801,180,153.94
306901,180,153.94
307001,180,153.94
307101,180,153.94
307201,180,153.94
307301,180,153.94
307401,180,153.94
307501,180,153.94
307601,180,153.94
307701,180,154.16
307801,180,154.16
307901,180,154.16
308001,180,154.16
308101,180,154.16
308201,180,154.16
308301,180,154.16
308401,180,154.16
308501,180,154.16
308601,180,154.16
308701,180,154.16
308801,180,154.16
308901,180,154.38
309001,180,154.38
309101,180,154.16
309201,180,154.38
309301,180,154.38
309401,180,154.38
309501,180,154.38
309601,180,154.60
309701,180,154.38
309801,180,154.38
309901,180,154.60
310001,180,154.60
310101,180,154.60
310201,180,154.60
310301,180,154.60
310401,180,154.60
310501,180,154.60
